time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,jerk_excess_g_per_s
52.192,225.9,102.0,-51.9,-0.39,0.4,0.54,0.036,0.0,0.7769813382572326,0.2230186617427674,253.2358979291838,105.96567841819831,32.35784987248025,-85.40920480956726,139.89455928377484,-3.6166741293218365
52.194,226.4,101.0,-51.9,-0.37,0.42,0.51,0.035,0.0,0.757231800705702,0.24276819929429805,253.28160217433876,105.98180897711802,32.36436032714071,-85.42334212634324,139.91691475115374,13.396640900259833
52.196,226.0,100.3,-52.1,-0.38,0.45,0.42,0.037,0.0,0.723394774656273,0.276605225343727,252.68656473979775,105.99793953603768,32.37087078180114,-85.43747944311923,139.9392702376677,-1.3488094728865576
52.198,226.4,99.6,-52.1,-0.42,0.46,0.44,0.036,0.0,0.7626270385975048,0.2373729614024952,252.7677392390097,106.01407009495739,32.37738123646162,-85.45161675989522,139.96162574330765,-23.035464621926394
52.2,226.1,99.1,-51.5,-0.49,0.43,0.49,0.036,0.0,0.8155366331440912,0.1844633668559088,252.17904353851452,106.0302006538771,32.38389169112208,-85.4657540766712,139.9839812680644,-15.225488249725224
52.202,226.7,99.1,-51.5,-0.47,0.42,0.53,0.036,0.0,0.8235289915965315,0.17647100840346852,252.7171343617207,106.04633121279676,32.39040214578254,-85.47989139344713,140.0063368119287,7.033961435692234
52.204,227.0,98.8,-51.4,-0.44,0.42,0.5,0.034,0.0,0.7874007874011811,0.21259921259881887,252.84857128328807,106.06246177171647,32.396912600442995,-85.49402871022318,140.0286923748916,17.666945651924173
52.206,227.3,99.0,-51.2,-0.42,0.4,0.48,0.036,0.0,0.7528612089887484,0.24713879101125158,253.15554507061466,106.07859233063618,32.40342305510345,-85.50816602699916,140.0510479569438,24.7492090553784
52.208,227.7,98.8,-50.5,-0.37,0.39,0.43,0.036,0.0,0.6884039511798287,0.31159604882017133,253.29622973901525,106.09472288955584,32.40993350976391,-85.52230334377509,140.07340355807608,18.41762852937709
52.21,228.2,99.6,-49.9,-0.34,0.39,0.44,0.037,0.0,0.6791906948714772,0.3208093051285228,253.93977632501765,106.1108534484755,32.41644396442437,-85.53644066055108,140.0957591782795,8.604045927522108
52.212,228.4,99.7,-49.9,-0.34,0.39,0.4,0.037,0.0,0.6539877674696982,0.3460122325303018,254.15872993072657,106.12698400739521,32.42295441908485,-85.55057797732712,140.11811481754492,15.10038867383669
52.214,228.9,99.3,-49.4,-0.33,0.36,0.38,0.036,0.0,0.6187891401761993,0.38121085982380065,254.35420185245613,106.14311456631486,32.42946487374528,-85.56471529410305,140.140470475863,14.773204690084313
52.216,229.1,99.4,-49.0,-0.33,0.35,0.35,0.034,0.0,0.5948949487094339,0.40510505129056606,254.4959135231841,106.15924512523458,32.43597532840574,-85.57885261087904,140.1628261532249,-9.790556451898027
52.218,230.0,98.9,-48.5,-0.37,0.32,0.44,0.036,0.0,0.6579513659838393,0.3420486340161607,255.01658769578108,106.17537568415429,32.442485783066225,-85.59298992765503,140.18518184962136,-26.882356110999368
52.22,230.1,98.8,-47.7,-0.38,0.33,0.49,0.036,0.0,0.7024243731534378,0.29757562684656225,254.91712378732032,106.19150624307395,32.448996237726654,-85.60712724443101,140.20753756504325,-14.641999680803849
52.222,230.5,98.8,-47.3,-0.38,0.33,0.51,0.036,0.0,0.7165193647069144,0.28348063529308565,255.20380091213377,106.20763680199366,32.45550669238714,-85.65174456120704,140.24850578919566,-0.23118944767334426
52.224,230.7,98.6,-46.6,-0.37,0.37,0.47,0.037,0.0,0.7033491309442275,0.29665086905577254,255.17838858335946,106.22376736091331,32.46201714704757,-85.6963618779829,140.2894783963603,6.267902046107906
52.226,230.9,98.7,-46.2,-0.36,0.37,0.46,0.036,0.0,0.6914477565225011,0.3085522434774989,255.32516523053502,106.23989791983303,32.468527601708054,-85.7409791947589,140.33045538269837,20.89777841256965
52.228,231.6,98.4,-45.7,-0.32,0.39,0.36,0.034,0.0,0.6197580172938467,0.3802419827061533,255.75302539755026,106.25602847875274,32.47503805636851,-85.78559651153499,140.37143674437468,25.086772069284464
52.23,231.6,98.2,-45.4,-0.31,0.38,0.33,0.034,0.0,0.591100668245266,0.40889933175473403,255.6226906986154,106.2721590376724,32.48154851102894,-85.83021382831085,140.41242247755795,27.513054949683507
52.232,232.2,97.9,-44.8,-0.31,0.31,0.26,0.034,0.0,0.5097057974949863,0.49029420250501365,255.9458731841559,106.28828959659205,32.488058965689426,-85.87483114508686,140.45341257842156,12.983661394214892
52.234,232.3,97.5,-44.0,-0.33,0.33,0.27,0.034,0.0,0.5391660226683429,0.4608339773316571,255.7450683786493,106.30442015551176,32.49456942034988,-85.91944846186288,140.49440704314256,-23.072720059219947
52.236,232.7,97.6,-43.6,-0.38,0.34,0.32,0.037,0.0,0.6019966777316964,0.3980033222683036,256.0781326079991,106.32055071443142,32.50107987501034,-85.96406577863878,140.53540586790191,-38.846047874762775
52.238,232.7,97.4,-43.3,-0.44,0.38,0.38,0.034,0.0,0.6945502141674135,0.30544978583258653,255.95105000761376,106.33668127335113,32.5075903296708,-86.00868309541481,140.5764090488851,-41.870916599131064
52.24,233.1,97.4,-42.8,-0.48,0.44,0.41,0.034,0.0,0.7694803441284254,0.23051965587157464,256.2307748885758,106.35281183227085,32.514100784331255,-86.05330041219082,140.61741658228124,-26.393694017097076
52.242,233.4,97.4,-42.4,-0.52,0.43,0.43,0.036,0.0,0.8001249902359006,0.19987500976409944,256.43728278080005,106.33846239119057,32.52061123899171,-86.06743772896675,140.61672224991543,-5.714491863334018
52.244,233.4,97.3,-42.2,-0.53,0.45,0.38,0.036,0.0,0.7923383115816123,0.20766168841838772,256.36631994082217,106.32411295011023,32.52712169365217,-86.0815750457428,140.61603110121303,-0.358996714541874
52.246,233.9,97.0,-42.3,-0.57,0.5,0.26,0.036,0.0,0.8015609770940698,0.19843902290593018,256.72456057027347,106.3097635090299,32.533632148312655,-86.09571236251878,140.61534313622096,0.3315753897698599
52.248,234.0,96.6,-42.0,-0.64,0.44,0.15,0.034,0.0,0.7910120100226038,0.2089879899773962,256.61558799106496,106.29541406794962,32.540142602973084,-86.10984967929471,140.61465835498595,-4.442004164043908
52.25,234.4,96.5,-41.7,-0.68,0.45,0.08,0.035,0.0,0.8193289937503737,0.1806710062496263,256.89394698980357,106.2810646268693,32.54665305763354,-86.1239869960707,140.61397675755455,-18.01597116755928
52.252,234.7,95.7,-41.6,-0.73,0.46,0.02,0.034,0.0,0.863075894692929,0.136924105307071,256.85237004941183,106.26671518578897,32.55316351229403,-86.13812431284668,140.61329834397304,-11.110452295694031
52.254,234.9,95.8,-41.3,-0.73,0.46,0.04,0.034,0.0,0.8637708029332781,0.13622919706672187,257.02400666085646,106.25236574470863,32.559673966954456,-86.15226162962267,140.6126231142875,-6.576478270340857
52.256,235.7,96.3,-40.8,-0.75,0.46,0.13,0.036,0.0,0.8893818077743664,0.11061819222563363,257.86201736587725,106.2380163036283,32.56618442161494,-86.16639894639866,140.61195106854382,-2.030921524051138
52.258,236.1,97.4,-40.1,-0.71,0.44,0.25,0.034,0.0,0.8718944890294926,0.12810551097050737,258.5304237415782,106.22366686254797,32.5726948762754,-86.18053626317464,140.61128220678762,8.613727578680933
52.26,236.4,97.9,-40.1,-0.69,0.42,0.28,0.036,0.0,0.8549268974596599,0.14507310254034012,258.99301148872723,106.20931742146769,32.57920533093586,-86.19467357995063,140.6106165290644,12.47118918174511
52.262,236.1,98.6,-39.2,-0.63,0.42,0.32,0.034,0.0,0.8220097323024832,0.1779902676975168,258.8470784073098,106.2254479803874,32.585715785596314,-86.20881089672662,140.6329753227216,19.036449640516345
52.264,236.3,98.6,-39.2,-0.61,0.38,0.3,0.036,0.0,0.7787810988975015,0.22121890110249853,259.02951569271016,106.24157853930711,32.59222624025677,-86.2229482135026,140.65533413435907,-2.599104641034259
52.266,236.3,99.0,-39.2,-0.63,0.44,0.32,0.036,0.0,0.8324061508662703,0.16759384913372966,259.1820402728553,106.25770909822677,32.59873669491723,-86.23708553027853,140.67769296396818,-19.051070273653323
52.268,236.1,99.1,-39.3,-0.63,0.5,0.29,0.037,0.0,0.8549853799919622,0.14501462000803778,259.05310266429933,106.27383965714648,32.605247149577686,-86.25122284705452,140.7000518115405,-1.257603473874255
52.27,236.8,99.1,-39.2,-0.65,0.48,0.22,0.035,0.0,0.8374365647617735,0.16256343523822647,259.6761252021448,106.2899702160662,32.61175760423814,-86.26536016383056,140.72241067706744,15.157573915666624
52.272,236.8,99.0,-39.2,-0.63,0.46,0.15,0.037,0.0,0.79435508432942,0.20564491567057996,259.6379787319259,106.30610077498585,32.6182680588986,-86.2794974806065,140.7447695605403,12.890314146596275
52.274,236.9,99.1,-39.0,-0.64,0.44,0.12,0.036,0.0,0.78587530817554,0.21412469182446003,259.7372133522649,106.3222313339055,32.62477851355906,-86.29363479738248,140.76712846195068,4.246933075192949
52.276,237.2,99.3,-39.2,-0.63,0.45,0.07,0.035,0.0,0.7773673520286275,0.2226326479713725,260.11722357429545,106.33836189282522,32.63128896821954,-86.30777211415847,140.78948738129,3.1265140340296327
52.278,237.0,99.3,-39.3,-0.61,0.46,0.12,0.034,0.0,0.7733692520394123,0.2266307479605877,259.94995672244306,106.35449245174487,32.63779942287997,-86.32190943093445,140.81184631854967,-4.938115826617526
52.28,237.2,99.8,-39.4,-0.59,0.53,0.08,0.036,0.0,0.7971198153351853,0.20288018466481472,260.3387024627725,106.37062301066459,32.64430987754046,-86.33604674771044,140.83420527372124,1.557928869794985
52.282,237.3,99.8,-39.1,-0.59,0.48,0.1,0.036,0.0,0.7671375365604267,0.2328624634395733,260.38460015907236,106.38675356958424,32.65082033220089,-86.35018406448637,140.85656424679604,3.5122343293201226
52.284,236.8,100.7,-39.3,-0.64,0.44,0.1,0.036,0.0,0.7830708780180757,0.21692912198192427,260.3060122240745,106.40288412850396,32.657330786861344,-86.36432138126236,140.87892323776575,-35.096641950619
52.286,237.2,101.2,-39.4,-0.78,0.46,0.06,0.036,0.0,0.9075241043630743,0.09247589563692571,260.8785924525046,106.41901468742367,32.66384124152183,-86.3784586980384,140.90128224662175,-46.951253795852224
52.288,237.0,101.6,-39.3,-0.88,0.41,0.01,0.034,0.0,0.9708758932015976,0.029124106798402383,260.83720976885184,106.43514524634332,32.67035169618226,-86.39259601481433,140.92364127335537,18.17125936319174
52.29,237.4,102.6,-39.1,-1.06,0.48,0.06,0.034,0.0,1.1651609330903607,0.16516093309036073,261.5613312399216,106.45127580526304,32.676862150842744,-86.40673333159032,140.94600031795835,50.86869340405562
52.292,237.8,102.8,-39.1,-1.14,0.46,0.09,0.037,0.0,1.2325988804148735,0.23259888041487353,262.0028434960201,106.46740636418275,32.6833726055032,-86.4208706483663,140.9683593804221,54.44268387599692
52.294,237.5,103.8,-38.7,-1.3,0.44,0.17,0.037,0.0,1.3829316685939332,0.38293166859393324,262.0656024738844,106.4835369231024,32.68988306016363,-86.43500796514229,140.99071846073804,45.81002337015718
52.296,238.6,104.9,-38.5,-1.33,0.41,0.26,0.034,0.0,1.4158389738949835,0.4158389738949835,263.4695807868529,106.49966748202206,32.696393514824116,-86.44914528191828,141.01307755889775,8.932418062039119
52.298,237.6,105.0,-38.7,-1.29,0.46,0.37,0.035,0.0,1.4186613408421334,0.41866134084213336,262.63368024684115,106.51579804094177,32.702903969484574,-86.46328259869426,141.0354366748928,-42.35101445626721
52.3,239.5,106.9,-38.7,-1.0,0.44,0.6,0.037,0.0,1.2464349160706305,0.2464349160706305,265.1142206672437,106.53192859986143,32.70941442414503,-86.4774199154702,141.05779580871453,-70.54388230712033
52.302,239.3,107.2,-38.7,-0.84,0.42,0.64,0.034,0.0,1.1364858116140297,0.13648581161402973,265.05474906139676,106.54805915878114,32.685444878805455,-86.52203723224628,141.09177915189377,-54.88069616547219
52.304,239.6,109.3,-38.6,-0.6,0.45,0.62,0.034,0.0,0.9730878685915265,0.026912131408473483,266.1665080358534,106.56418971770086,32.66147533346588,-86.56665454902229,141.1257743325382,-0.6133696115379124
52.306,240.0,110.2,-39.1,-0.49,0.43,0.57,0.034,0.0,0.8659676668328904,0.1340323331671096,266.9697548412554,106.58032027662051,32.63750578812641,-86.61127186579814,141.1597813420954,58.30575401695795
52.308,239.1,111.4,-39.1,-0.37,0.53,0.36,0.037,0.0,0.7398648525237566,0.26013514747624344,266.6600457511399,106.59645083554022,32.613536242786836,-86.65588918257417,141.19380017201848,85.46233989433156
52.31,239.6,112.4,-39.6,-0.29,0.41,0.15,0.036,0.0,0.5241183072551464,0.4758816927448536,267.6005979066564,106.61258139445994,32.58956669744729,-86.70050649935024,141.22783081376554,56.05248228724872
52.312,239.1,112.7,-39.7,-0.27,0.43,0.09,0.036,0.0,0.5156549233741495,0.48434507662585047,267.29420120907974,106.6287119533796,32.5655971521078,-86.7451238161261,141.2618732587998,30.46865000811644
52.314,238.6,113.4,-39.8,-0.23,0.33,0.0,0.036,0.0,0.40224370722237535,0.5977562927776247,267.15830513012315,106.6448425122993,32.541627606768216,-86.78974113290212,141.29592749859023,30.013528619238272
52.316,238.4,113.2,-39.9,-0.2,0.34,0.03,0.036,0.0,0.3956008088970497,0.6043991911029503,266.90974129843966,106.66097307121902,32.517658061428676,-86.83435844967813,141.32999352461067,-30.516340483726594
52.318,238.2,113.7,-40.0,-0.18,0.48,0.11,0.036,0.0,0.5243090691567331,0.47569093084326686,266.95866721273535,106.67710363013862,32.49368851608918,-86.87897576645405,141.36407132834026,-28.69779932762856
52.32,238.2,113.5,-40.5,-0.18,0.45,0.16,0.034,0.0,0.5103920062069938,0.48960799379300624,266.948946429837,106.69323418905833,32.46971897074963,-86.92359308323006,141.3981609012637,-15.955892236123347
52.322,237.5,113.5,-40.3,-0.17,0.53,0.19,0.035,0.0,0.5881326381013046,0.41186736189869544,266.29417943319754,106.70936474797804,32.47622942541009,-86.93773040000605,141.4205182062102,-1.847933108117246
52.324,237.5,112.9,-40.7,-0.2,0.45,0.16,0.036,0.0,0.5177837386399847,0.4822162613600153,266.09988726040456,106.7254953068977,32.48273988007055,-86.95186771678198,141.4428755295074,5.6560043694472455
52.326,236.8,112.3,-40.3,-0.23,0.5,0.13,0.036,0.0,0.5655086206239477,0.4344913793760523,265.1596123092655,106.74162586581741,32.489250334731004,-86.96600503355802,141.4652328711468,-18.646097536179894
52.328,237.3,111.9,-40.4,-0.28,0.5,0.15,0.034,0.0,0.5923681287847955,0.4076318712152045,265.4525569664003,106.75775642473712,32.49576078939146,-86.980142350334,141.48759023111964,-12.327106333409986
52.33,236.8,111.1,-40.4,-0.32,0.5,0.16,0.036,0.0,0.6148170459575759,0.3851829540424241,264.6688685886574,106.77388698365678,32.50227124405192,-86.99427966710994,141.5099476094171,-29.566347848151025
52.332,236.0,110.5,-40.4,-0.35,0.6,0.15,0.036,0.0,0.7106335201775947,0.28936647982240526,263.7013651841795,106.79001754257649,32.508781698712376,-87.00841698388592,141.5323050060307,-28.81286099501061
52.334,235.8,109.3,-40.7,-0.41,0.57,0.2,0.035,0.0,0.7300684899377592,0.2699315100622408,263.06770991514713,106.8061481014962,32.51529215337286,-87.02255430066197,141.5546624209517,-6.2743522247566546
52.336,235.6,109.0,-40.7,-0.42,0.57,0.2,0.035,0.0,0.7357309290766564,0.2642690709233436,262.76386737905955,106.82227866041586,32.52180260803329,-87.0366916174379,141.57701985417125,14.551352161977874
52.338,234.8,108.4,-41.0,-0.43,0.48,0.19,0.036,0.0,0.671863081289633,0.328136918710367,261.84461040853984,106.83840921933552,32.52831306269375,-87.05082893421388,141.5993773056809,5.993135776414334
52.34,235.0,107.7,-40.9,-0.47,0.51,0.16,0.036,0.0,0.7117583859709697,0.28824161402903026,261.7195063421907,106.85453977825523,32.53482351735423,-87.06496625098987,141.62173477547194,-21.143986168382135
52.342,234.2,107.0,-40.8,-0.57,0.48,0.13,0.036,0.0,0.7564390259630976,0.24356097403690236,260.6976793145654,106.84019033717496,32.54133397201466,-87.07910356776586,141.62109647269244,-22.013523012819014
52.344,234.0,106.6,-40.7,-0.6,0.51,0.14,0.035,0.0,0.7998124780221924,0.20018752197780765,260.33833755326935,106.82584089609462,32.54784442667515,-87.09324088454184,141.6204613315237,-51.13751196417368
52.346,233.6,106.1,-40.8,-0.71,0.63,0.15,0.036,0.0,0.9609890738192605,0.039010926180739536,259.7899343700598,106.81149145501435,32.55435488133558,-87.10737820131777,141.6198293520083,-36.881058245612934
52.348,233.4,105.8,-41.2,-0.79,0.66,0.22,0.035,0.0,1.0526632889960588,0.052663288996058766,259.5508428034862,106.797142013934,32.560865335996034,-87.12151551809376,141.61920053418854,7.980811366409922
52.35,233.0,105.5,-41.2,-0.83,0.64,0.22,0.034,0.0,1.0709341716464182,0.07093417164641824,259.0688904519414,106.78279257285368,32.56737579065652,-87.1356528348698,141.6185748781066,4.345859738879399
52.352,232.9,105.8,-41.8,-0.85,0.6,0.25,0.036,0.0,1.0700467279516348,0.0700467279516348,259.19739582025124,106.76844313177341,32.57388624531695,-87.14979015164573,141.61795238380432,-4.864754349693223
52.354,232.3,105.9,-41.9,-0.84,0.6,0.2,0.036,0.0,1.0514751542475933,0.0514751542475933,258.71550011547436,106.75409369069307,32.580396699977435,-87.16392746842172,141.6173330513234,-15.125292276177872
52.356,232.4,106.0,-42.4,-0.77,0.59,0.2,0.035,0.0,0.9904544411531506,0.009545558846849378,258.92763467810846,106.73974424961274,32.58690715463789,-87.1780647851977,141.61671688070533,0.19767645420728108
52.358,232.3,106.3,-42.4,-0.7,0.61,0.19,0.036,0.0,0.9477341399358787,0.05226586006412126,258.96088507726415,106.72539480853246,32.59341760929835,-87.19220210197369,141.61610387199144,27.471610660768015
52.36,232.1,105.9,-42.6,-0.61,0.57,0.28,0.035,0.0,0.8805679985100526,0.11943200148994737,258.6503044653147,106.71104536745207,32.59992806395881,-87.20633941874968,141.61549402522266,10.038735572423962
52.362,232.0,105.8,-42.6,-0.54,0.64,0.35,0.036,0.0,0.9075791976461338,0.09242080235386618,258.51963174969904,106.72717592637179,32.606438518619264,-87.22047673552566,141.63785325985276,-21.725732821484602
52.364,231.9,105.8,-42.6,-0.56,0.68,0.4,0.034,0.0,0.967470929795826,0.03252907020417395,258.42989378165987,106.74330648529144,32.61294897327972,-87.2346140523016,141.66021251219632,-7.159147361512339
52.366,230.9,105.5,-42.5,-0.61,0.6,0.38,0.034,0.0,0.9362157870918435,0.0637842129081565,257.3932982810547,106.75943704421115,32.61945942794018,-87.24875136907764,141.68257178224513,25.693612813849484
52.368,230.7,105.6,-42.6,-0.6,0.54,0.31,0.036,0.0,0.8646964785403025,0.13530352145969748,257.27147140715,106.77556760313087,32.625969882600636,-87.26288868585362,141.7049310699907,42.13925218189438
52.37,229.1,105.6,-42.4,-0.58,0.48,0.15,0.036,0.0,0.7676587783644501,0.23234122163554993,255.8044761140821,106.79169816205052,32.63248033726109,-87.27702600262955,141.72729037542456,28.67411963516203
52.372,229.2,105.5,-42.3,-0.6,0.45,0.0,0.037,0.0,0.75,0.25,255.83623668276547,106.80782872097024,32.63899079192155,-87.29116331940554,141.74964969853852,-0.7475746781962798
52.374,228.6,105.1,-42.3,-0.63,0.43,-0.11,0.036,0.0,0.7706490770772388,0.22935092292276116,255.13380803021775,106.82395927988995,32.645501246582036,-87.30530063618158,141.7720090393242,-22.901402086640445
52.376,228.1,104.7,-41.9,-0.71,0.41,-0.19,0.036,0.0,0.8416056083463322,0.15839439165366775,254.45492724645754,106.8400898388096,32.652011701242465,-87.31943795295751,141.79436839777304,-32.19879894840837
52.378,228.3,104.7,-41.8,-0.76,0.45,-0.17,0.036,0.0,0.8994442728707543,0.10055572712924565,254.6177919941967,106.85622039772932,32.65852215590295,-87.3335752697335,141.81672777387692,-34.86834843365509
52.38,226.8,104.2,-41.5,-0.87,0.53,-0.02,0.036,0.0,1.018920997918877,0.018920997918876914,253.0180428348935,106.87235095664903,32.66503261056341,-87.34771258650949,141.83908716762738,-2.960222107817753
52.382,226.7,104.6,-41.8,-0.92,0.58,0.05,0.036,0.0,1.0887148386974432,0.08871483869744323,253.14282529828884,106.88848151556863,32.6410630652239,-87.36184990328547,141.85442995287866,39.97299108611242
52.384,225.7,104.7,-42.3,-0.96,0.66,0.18,0.035,0.0,1.1788129622633101,0.17881296226331012,252.37248265213069,106.90461207448834,32.61709351988434,-87.37598722006146,141.86977837144198,29.36937935950847
52.386,224.9,105.8,-42.6,-1.0,0.65,0.18,0.034,0.0,1.2061923561356207,0.2061923561356207,252.16742454171197,106.92074263340805,32.59312397454476,-87.39012453683745,141.88513242148906,7.228043007088381
52.388,224.4,105.8,-42.7,-1.01,0.64,0.17,0.034,0.0,1.2077251342917394,0.20772513429173944,251.73853499216204,106.93687319232771,32.569154429205284,-87.40426185361338,141.90049210119187,4.780982390915504
52.39,222.8,106.5,-43.3,-1.02,0.67,0.11,0.034,0.0,1.2253162856993292,0.22531628569932916,250.7129434233502,106.95300375124742,32.545184883865694,-87.41839917038942,141.91585740872262,6.481994351338578
52.392,222.9,106.6,-43.6,-1.03,0.67,0.11,0.034,0.0,1.2336531116971254,0.23365311169712544,250.89625345947277,106.96913431016714,32.521215338526105,-87.43253648716541,141.93122834225338,-24.88191830379936
52.394,221.6,106.8,-43.9,-0.97,0.57,0.04,0.034,0.0,1.1257886124845997,0.12578861248459972,249.8799911957738,106.98526486908679,32.49724579318663,-87.44667380394134,141.94660489995653,-31.048445979160096
52.396,221.1,107.3,-44.2,-0.92,0.62,0.01,0.036,0.0,1.109459327780879,0.10945932778087908,249.70410489217034,107.0013954280065,32.473276247847046,-87.46081112071732,141.9619870800046,-19.590799369684646
52.398,220.2,107.2,-44.5,-0.85,0.61,-0.05,0.037,0.0,1.0474254150057654,0.04742541500576536,248.9179181979473,107.01752598692622,32.449306702507485,-87.47494843749331,141.9773748805701,-14.746381354554554
52.4,219.4,107.9,-45.2,-0.78,0.54,-0.04,0.035,0.0,0.9495261976375377,0.05047380236246235,248.63992036678263,107.03365654584587,32.42533715716798,-87.4890857542693,141.99276829982574,10.02635185812617
52.402,218.9,107.5,-45.2,-0.75,0.51,-0.1,0.035,0.0,0.9124691775616314,0.08753082243836863,248.02520033254686,107.04978710476553,32.43184761182844,-87.53370307104532,142.03390733209594,10.321535316181006
52.404,218.0,107.6,-45.4,-0.7,0.57,-0.1,0.036,0.0,0.9082400563727632,0.09175994362723683,247.31138267374592,107.06591766368524,32.438358066488924,-87.57832038782134,142.0750505935812,-0.5063045664898027
52.406,217.5,107.2,-45.4,-0.69,0.59,-0.11,0.036,0.0,0.9144943958275522,0.08550560417244779,246.69667610245583,107.0820482226049,32.44486852114935,-87.62293770459725,142.11619808060823,7.799894600349308
52.408,216.9,107.0,-45.6,-0.62,0.62,-0.02,0.034,0.0,0.877040477971228,0.12295952202877203,246.1177969997294,107.09817878152461,32.45137897580984,-87.66755502137327,142.15734978950806,11.9152696291771
52.41,216.9,107.5,-45.8,-0.57,0.64,-0.13,0.036,0.0,0.8668333173107734,0.1331666826892266,246.37268517431067,107.11430934044427,32.45788943047027,-87.71217233814913,142.19850571661502,22.457553452576285
52.412,215.7,107.0,-46.2,-0.54,0.55,-0.16,0.036,0.0,0.787210264160726,0.21278973583927396,245.17326526356825,107.13043989936398,32.46439988513075,-87.75678965492514,142.23966585826787,28.90856894442431
52.414,215.4,107.3,-46.8,-0.49,0.49,-0.29,0.036,0.0,0.7511990415329348,0.24880095846706518,245.15442072293945,107.14657045828369,32.47091033979121,-87.80140697170117,142.2808302108088,10.775014317305413
52.416,213.8,106.8,-46.9,-0.47,0.48,-0.32,0.036,0.0,0.7441102068914255,0.2558897931085745,243.54935844711233,107.16270101720335,32.47742079445164,-87.84602428847707,142.32199877058395,10.917030870126283
52.418,214.5,107.6,-46.8,-0.42,0.49,-0.29,0.037,0.0,0.7075309180523491,0.29246908194765087,244.49590998624086,107.17883157612306,32.483931249112125,-87.8906416052531,142.36317153394359,20.47922041139831
52.42,213.7,106.8,-46.9,-0.41,0.48,-0.2,0.036,0.0,0.6621933252457322,0.33780667475426784,243.46157807752743,107.19496213504277,32.49044170377258,-87.9352589220291,142.40434849724147,21.480026833894414
52.422,211.8,107.0,-47.3,-0.38,0.44,-0.22,0.036,0.0,0.6216108107168021,0.37838918928319787,241.96183583367028,107.21109269396243,32.49695215843304,-87.9493962388051,142.42670604557009,-5.78832559528189
52.424,211.7,106.5,-47.3,-0.39,0.5,-0.26,0.034,0.0,0.6853466276272175,0.31465337237278246,241.65353297644955,107.22722325288208,32.5034626130935,-87.96353355558108,142.44906361204352,-20.256769026686428
52.426,210.4,106.4,-47.4,-0.43,0.48,-0.28,0.037,0.0,0.7026378868236469,0.2973621131763531,240.4909145893042,107.2433538118018,32.509973067753954,-87.97767087235707,142.47142119665324,-17.558155091872933
52.428,211.3,107.2,-47.8,-0.53,0.46,-0.28,0.036,0.0,0.7555792479945437,0.24442075200545632,241.7113361015573,107.25948437072145,32.51648352241441,-87.991808189133,142.4937787993906,-17.682841303982357
52.43,210.4,106.4,-48.0,-0.59,0.4,-0.3,0.034,0.0,0.7733692520394123,0.2266307479605877,240.6098917334863,107.27561492964116,32.52299397707487,-88.00594550590898,142.51613642024722,-14.912695223233996
52.432,209.7,107.4,-48.1,-0.69,0.34,-0.27,0.035,0.0,0.8152300288875526,0.18476997111244742,240.46301170866175,107.29174548856088,32.529504431735354,-88.02008282268503,142.53849405921457,-20.389411355071267
52.434,210.4,107.0,-48.2,-0.72,0.35,-0.3,0.035,0.0,0.8549268974596599,0.14507310254034012,240.91575290960117,107.30787604748053,32.53601488639578,-88.03422013946096,142.5608517162839,-26.911477692650934
52.436,208.3,106.8,-48.1,-0.8,0.34,-0.31,0.036,0.0,0.922875939658197,0.07712406034180297,238.9743500880377,107.32400660640025,32.54252534105624,-88.04835745623694,142.58320939144696,-32.565859870051476
52.438,209.0,107.0,-48.2,-0.87,0.36,-0.29,0.036,0.0,0.985190336940025,0.014809663059974998,239.69405499511245,107.34013716531996,32.549035795716726,-88.06249477301293,142.6055670846951,-4.163116783488434
52.44,207.8,106.8,-48.5,-0.94,0.41,-0.27,0.035,0.0,1.0604715932074749,0.06047159320747486,238.619634565138,107.35626772423961,32.555546250377155,-88.07663208978892,142.62792479601984,37.69507907664249
52.442,207.3,108.3,-49.5,-1.01,0.53,-0.24,0.036,0.0,1.1655899793666726,0.16558997936667263,239.06574409563578,107.37239828315933,32.56205670503764,-88.0907694065649,142.65028252541273,32.0773237323637
52.444,207.6,107.7,-49.8,-1.04,0.54,-0.2,0.036,0.0,1.1887808881370865,0.1887808881370865,239.11731430408798,107.38852884207898,32.5685671596981,-88.10490672334089,142.67264027286518,15.288419409399566
52.446,205.8,109.1,-50.4,-1.08,0.53,-0.24,0.037,0.0,1.2267436570041845,0.22674365700418453,238.3203935881275,107.40465940099864,32.575077614358555,-88.11904404011682,142.69499803836874,11.51175877442396
52.448,205.8,109.2,-51.0,-1.12,0.48,-0.2,0.036,0.0,1.2348279232346506,0.23482792323465063,238.4937735036284,107.42078995991835,32.58158806901901,-88.13318135689286,142.71735582191502,11.38443960166854
52.45,205.0,110.1,-51.9,-1.15,0.51,-0.19,0.037,0.0,1.2722814154109143,0.27228141541091433,238.41270939276706,107.43692051883806,32.58809852367947,-88.14731867366885,142.73971362349548,9.04882165603081
52.452,204.0,110.8,-52.9,-1.15,0.53,-0.11,0.036,0.0,1.2710232098588914,0.2710232098588914,238.09882402061544,107.45305107775772,32.59460897833993,-88.16145599044478,142.76207144310152,-0.6491037764304082
