time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,accel_x_m_s2_for_velocity,accel_x_bias_correction_m_s2,accel_z_m_s2_for_velocity,spin_window_flag,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,accel_z_raw_m_s2,vel_x_simple_m_s,vel_y_simple_m_s,vel_z_simple_m_s,vel_simple_mag_m_s,jerk_excess_g_per_s
67.938,55.2,75.5,26.3,-0.69,0.57,-0.04,0.034,0.0,0.8958794561770015,0.10412054382299851,97.15441317819794,-6.766588499999999,5.589790499999999,-10.198916,-2.1711261424399027,-4.595462357560097,-10.198916,False,328.1666941858453,12.094639511499173,-693.5007907099609,767.3219703573724,-0.392266,202.53134879250834,12.094639511499173,-7.388330110004167,203.02663611073345,-8.675076769811898
67.94,54.5,75.3,26.8,-0.73,0.54,-0.07,0.034,0.0,0.9107140056021978,0.08928599439780216,96.73975397942668,-7.1588544999999995,5.295591,-10.4931155,-2.563392142439903,-4.595462357560097,-10.4931155,False,328.16195966756044,12.105524892999147,-693.5214827414609,767.3388185995174,-0.6864655000000001,202.51742334950836,12.105524892999147,-7.3894088415041645,203.0134326986417,-8.328435562115718
67.942,55.0,75.6,26.8,-0.76,0.53,-0.07,0.034,0.0,0.9291931984253867,0.07080680157461328,97.25533404394845,-7.453054,5.1975245,-10.4931155,-2.8575916424399033,-4.595462357560097,-10.4931155,False,328.1565386837756,12.116018008499124,-693.5424689724608,767.3556333550405,-0.6864655000000001,202.5028114410084,12.116018008499124,-7.390781772504162,202.9995324849386,-16.106752460233928
67.944,53.7,75.6,27.3,-0.82,0.52,-0.09,0.036,0.0,0.9751410154434075,0.024858984556592523,96.66612643527205,-8.041452999999999,5.099458,-10.6892485,-3.4459906424399023,-4.595462357560097,-10.6892485,False,328.1502351014907,12.126314990999173,-693.5636513364609,767.3722452418958,-0.8825985,202.4873169340083,12.126314990999173,-7.3923508365041695,202.98474791295138,-10.104631310844283
67.946,53.6,76.1,27.2,-0.86,0.55,-0.14,0.036,0.0,1.030388276330821,0.030388276330820974,96.9742749392848,-8.433719,5.3936575,-11.179581,-3.8382566424399034,-4.595462357560097,-11.179581,False,328.1429508542058,12.13680810649915,-693.5855201659608,767.3890617478243,-1.3729310000000001,202.47084176200835,12.13680810649915,-7.394606366004164,202.9690224594343,26.074998626818044
67.948,53.2,75.8,27.3,-0.91,0.62,-0.25,0.036,0.0,1.1291589790636216,0.12915897906362162,96.54620655416763,-8.9240515,6.0801229999999995,-12.258312499999999,-4.328589142439903,-4.595462357560097,-12.258312499999999,False,328.134784008421,12.148281886999122,-693.6089580594607,767.4069350282091,-2.4516625,202.4534839915084,12.148281886999122,-7.3984309595041555,202.95253315435232,33.19925138927615
67.95,52.9,76.2,27.6,-0.91,0.65,-0.32,0.036,0.0,1.1631852818876278,0.16318528188762782,96.78124818372618,-8.9240515,6.3743225,-12.944778,-4.328589142439903,-4.595462357560097,-12.944778,False,328.12612683013606,12.160736332499182,-693.6341611499608,767.426210218875,-3.138128,202.4356358885083,12.160736332499182,-7.404020750004182,202.93567874821758,26.720772854486327
67.952,52.0,75.5,27.5,-0.94,0.69,-0.41,0.036,0.0,1.2360420704814217,0.23604207048142167,95.71050099127055,-9.218250999999999,6.766588499999999,-13.827376499999998,-4.622788642439902,-4.595462357560097,-13.827376499999998,False,328.1171754523512,12.17387724349915,-693.6609333044607,767.4467893650897,-4.020726499999999,202.41749358600833,12.17387724349915,-7.411179604504166,202.91863044065653,24.094533634774514
67.954,52.1,75.3,27.3,-0.96,0.68,-0.45,0.036,0.0,1.2595634164265013,0.25956341642650127,95.54993458919792,-9.414383999999998,6.668522,-14.219642499999999,-4.818921642439902,-4.595462357560097,-14.219642499999999,False,328.10773374206633,12.18731235399912,-693.6889803234607,767.4683165746787,-4.4129925,202.39886095100837,12.18731235399912,-7.419613323504146,202.90115859341435,3.0291433204237634
67.956,50.7,74.7,27.5,-0.97,0.67,-0.41,0.036,0.0,1.2481586437628833,0.24815864376288332,94.37600330592518,-9.5124505,6.5704555000000004,-13.827376499999998,-4.916988142439903,-4.595462357560097,-13.827376499999998,False,328.0979978322814,12.200551331499183,-693.7170273424608,767.4897156699918,-4.020726499999999,202.37993411650828,12.200551331499183,-7.428047042504186,202.8833829288649,-19.753174370615838
67.958,50.3,74.3,27.5,-0.96,0.64,-0.25,0.034,0.0,1.1805507189443407,0.18055071894434072,93.84471215790477,-9.414383999999998,6.276256,-12.258312499999999,-4.818921642439902,-4.595462357560097,-12.258312499999999,False,328.08826192249654,12.213398042999152,-693.7431130314608,767.5093364784975,-2.4516625,202.36100728200833,12.213398042999152,-7.434519431504171,202.86551318329882,-28.17129355900159
67.96,49.4,74.1,27.4,-0.93,0.62,-0.2,0.037,0.0,1.1354734695271396,0.13547346952713957,93.17687481344284,-9.1201845,6.0801229999999995,-11.76798,-4.524722142439904,-4.595462357560097,-11.76798,False,328.0789182787117,12.225754421999124,-693.7671393239607,767.5272563862918,-1.96133,202.34247271350839,12.225754421999124,-7.438932424004161,202.84793085119898,-24.73289057726727
67.962,48.5,73.9,27.3,-0.91,0.57,-0.13,0.037,0.0,1.0816191566350883,0.08161915663508834,92.51351252654933,-8.9240515,5.589790499999999,-11.081514499999999,-4.328589142439903,-4.595462357560097,-11.081514499999999,False,328.0700649674268,12.23742433549918,-693.7899888184608,767.5443118588129,-1.2748645,202.3244284775083,12.23742433549918,-7.442168618504176,202.83075404598702,-17.950146870204343
67.964,47.7,73.6,27.5,-0.89,0.57,-0.12,0.036,0.0,1.0636728820459793,0.06367288204597932,91.91572226773829,-8.7279185,5.589790499999999,-10.983448000000001,-4.132456142439903,-4.595462357560097,-10.983448000000001,False,328.06160392214196,12.248603916499153,-693.8120537809607,767.5608185920034,-1.1767979999999998,202.30677650750835,12.248603916499153,-7.444620281004171,202.81391098711782,-12.201865085505041
67.966,47.6,73.9,27.5,-0.87,0.53,-0.17,0.035,0.0,1.032811696293182,0.032811696293181924,92.10439728916313,-8.5317855,5.1975245,-11.473780499999998,-3.9363231424399032,-4.595462357560097,-11.473780499999998,False,328.0535351428571,12.259391231499128,-693.8345110094607,767.5778418250687,-1.6671305,202.28951680350838,12.259391231499128,-7.447464209504164,202.7974506869248,-2.9899983672080115
67.968,46.4,73.7,27.7,-0.87,0.54,-0.24,0.035,0.0,1.0517128885774862,0.05171288857748624,91.38894900369519,-8.5317855,5.295591,-12.160245999999999,-3.9363231424399032,-4.595462357560097,-12.160245999999999,False,328.04566249657216,12.269884346999179,-693.8581450359608,767.596008442884,-2.3535959999999996,202.2724532325083,12.269884346999179,-7.451484936004183,202.78121221241747,2.2893982703237565
67.97,46.0,74.3,27.9,-0.86,0.5,-0.31,0.034,0.0,1.0419692893746917,0.04196928937469169,91.73276404862115,-8.433719,4.903325,-12.8467115,-3.8382566424399034,-4.595462357560097,-12.8467115,False,328.0378879167873,12.280083262999154,-693.8831519934607,767.6154538401589,-3.0400614999999998,202.25548772800835,12.280083262999154,-7.456878593504171,202.7651049845584,6.422849878755999
67.972,44.9,74.0,28.6,-0.86,0.54,-0.36,0.034,0.0,1.0774042880924504,0.07740428809245037,91.15903685318314,-8.433719,5.295591,-13.337043999999999,-3.8382566424399034,-4.595462357560097,-13.337043999999999,False,328.03021140350245,12.29028217899913,-693.9093357489606,767.6360054537761,-3.530394,202.23862029000838,12.29028217899913,-7.463449049004155,202.74913968881026,1.2446639613972277
67.974,44.7,74.4,29.0,-0.83,0.54,-0.34,0.036,0.0,1.0469479452198185,0.04694794521981849,91.51202106827277,-8.139519499999999,5.295591,-13.140911000000001,-3.544057142439902,-4.595462357560097,-13.140911000000001,False,328.02282908971756,12.30087336099918,-693.9358137039608,767.6569555670317,-3.334261,202.2220470515083,12.30087336099918,-7.470313704004188,202.73350336336125,-17.99226473758862
67.976,43.8,74.5,29.4,-0.82,0.51,-0.28,0.036,0.0,1.0054352291420865,0.005435229142086495,91.28554102375688,-8.041452999999999,5.0013914999999995,-12.552512,-3.4459906424399023,-4.595462357560097,-12.552512,False,328.0158390419327,12.311170343499157,-693.9615071269607,767.6773599315877,-2.7458620000000002,202.20586607900833,12.311170343499157,-7.476393827004174,202.71821244438047,-9.11325424482282
67.978,43.4,74.7,29.5,-0.81,0.55,-0.25,0.036,0.0,1.0104949282406122,0.010494928240612156,91.29019662592474,-7.9433865,5.3936575,-12.258312499999999,-3.3479241424399033,-4.595462357560097,-12.258312499999999,False,328.00904512714783,12.321565392499133,-693.9863179514606,767.6970523342985,-2.4516625,202.18988123950837,12.321565392499133,-7.4815913515041625,202.70309138865898,1.2927542718708047
67.98,42.9,75.3,29.9,-0.82,0.53,-0.16,0.037,0.0,0.9893937537704591,0.010606246229540872,91.67611466461697,-8.041452999999999,5.1975245,-11.375713999999999,-3.4459906424399023,-4.595462357560097,-11.375713999999999,False,328.0022512123629,12.332156574499184,-694.0099519779607,767.7156845672799,-1.569064,202.1738964000083,12.332156574499184,-7.4856120780041815,202.68793960056334,4.207088149339469
67.982,42.6,76.0,30.5,-0.81,0.52,-0.14,0.037,0.0,0.9726767191621274,0.02732328083787261,92.309316972882,-7.9433865,5.099458,-11.179581,-3.3479241424399033,-4.595462357560097,-11.179581,False,327.99545729757807,12.34245355699916,-694.0325072729606,767.7333373764918,-1.3729310000000001,202.15791156050832,12.34245355699916,-7.488554073004175,202.67273079626992,1.8133085731846035
67.984,41.9,76.6,30.8,-0.81,0.54,-0.13,0.036,0.0,0.9821405194777376,0.017859480522262383,92.58406990406071,-7.9433865,5.295591,-11.081514499999999,-3.3479241424399033,-4.595462357560097,-11.081514499999999,False,327.9887614492932,12.352848605999137,-694.0547683684606,767.7507681537816,-1.2748645,202.14202478750835,12.352848605999137,-7.491201868504168,202.65761559662903,-6.24262826993439
67.986,41.5,76.9,31.2,-0.81,0.56,-0.16,0.036,0.0,0.9976472322419384,0.0023527677580615913,92.78631364592518,-7.9433865,5.4917240000000005,-11.375713999999999,-3.3479241424399033,-4.595462357560097,-11.375713999999999,False,327.9820656010083,12.363635920999188,-694.0772255969607,767.7683830045786,-1.569064,202.12613801450829,12.363635920999188,-7.494045797004182,202.64253226865944,-2.6092567326903353
67.988,41.5,77.1,31.4,-0.82,0.55,-0.2,0.036,0.0,1.007422453591342,0.007422453591342082,93.01946032954609,-8.041452999999999,5.3936575,-11.76798,-3.4459906424399023,-4.595462357560097,-11.76798,False,327.97527168622344,12.374521302499163,-694.1003692909607,767.7865785913206,-1.96133,202.11015317500832,12.374521302499163,-7.497576191004173,202.62738324972577,-0.3005264366330372
67.99,40.6,77.1,31.7,-0.8,0.56,-0.21,0.037,0.0,0.9988493379884678,0.0011506620115322441,92.7235676621645,-7.84532,5.4917240000000005,-11.8660465,-3.2498576424399035,-4.595462357560097,-11.8660465,False,327.96857583793854,12.385406683999138,-694.1240033174606,767.8052598265733,-2.0593964999999996,202.09426640200834,12.385406683999138,-7.5015969175041635,202.61235097497556,3.756397274536088
67.992,40.8,77.5,32.0,-0.81,0.58,-0.23,0.034,0.0,1.0224480426897007,0.022448042689700687,93.24639403215546,-7.9433865,5.687856999999999,-12.0621795,-3.3479241424399033,-4.595462357560097,-12.0621795,False,327.9619780561536,12.396586264999192,-694.1479315434607,767.8242541542925,-2.2555295,202.07847769550827,12.396586264999192,-7.505911843504184,202.59744621135295,6.397939858969028
67.994,40.0,77.0,32.0,-0.83,0.58,-0.17,0.036,0.0,1.0267424214475604,0.02674242144756045,92.4824307639024,-8.139519499999999,5.687856999999999,-11.473780499999998,-3.544057142439902,-4.595462357560097,-11.473780499999998,False,327.95508607486875,12.407961978999165,-694.1714675034606,767.8427718607207,-1.6671305,202.06239478950832,12.407961978999165,-7.509834503504175,202.5822463169303,6.983210152342609
67.996,39.5,77.1,32.3,-0.84,0.61,-0.16,0.034,0.0,1.050380883299006,0.05038088329900603,92.45512424955146,-8.237585999999999,5.9820565,-11.375713999999999,-3.642123642439902,-4.595462357560097,-11.375713999999999,False,327.9478998940839,12.419631892499137,-694.1943169979605,767.8605485721675,-1.569064,202.04601768400835,12.419631892499137,-7.513070698004167,202.56674640627716,8.99747652328526
67.998,39.1,76.5,32.4,-0.85,0.62,-0.15,0.034,0.0,1.0627323275406653,0.06273232754066527,91.81949684026807,-8.3356525,6.0801229999999995,-11.277647499999999,-3.7401901424399036,-4.595462357560097,-11.277647499999999,False,327.940517580299,12.431694071999194,-694.2169703594607,767.8780710655842,-1.4709975,202.02944444550826,12.431694071999194,-7.516110759504182,202.55106852695107,10.912091691771762
68.0,38.6,76.3,32.3,-0.88,0.63,-0.16,0.035,0.0,1.0940292500660118,0.09402925006601182,91.40536089311173,-8.629852,6.178189499999999,-11.375713999999999,-4.034389642439903,-4.595462357560097,-11.375713999999999,False,327.93274300051417,12.443952384499166,-694.2396237209606,767.8954297474428,-1.569064,202.0124789410083,12.443952384499166,-7.519150821004175,202.53501235072423,13.221023498775965
68.002,38.3,76.1,32.6,-0.89,0.66,-0.13,0.035,0.0,1.1156164215356459,0.11561642153564589,91.21874807297017,-8.7279185,6.472389,-11.081514499999999,-4.132456142439903,-4.595462357560097,-11.081514499999999,False,327.9245761547293,12.456602962999137,-694.2620809494606,767.9124505097648,-1.2748645,201.99512117050836,12.456602962999137,-7.521994749504168,202.51858270064434,5.464012174794689
68.004,37.8,75.4,32.4,-0.9,0.64,-0.16,0.036,0.0,1.1158852987650658,0.11588529876506581,90.35352787799711,-8.825985,6.276256,-11.375713999999999,-4.230522642439903,-4.595462357560097,-11.375713999999999,False,327.9162131759444,12.469351607999197,-694.2845381779607,767.9293896877235,-1.569064,201.97756726700828,12.469351607999197,-7.524838678004182,202.5019644491202,-0.9315347946599033
68.006,37.6,75.0,32.6,-0.91,0.61,-0.19,0.035,0.0,1.111890282357032,0.11189028235703202,90.00844404832249,-8.9240515,5.9820565,-11.669913499999998,-4.328589142439903,-4.595462357560097,-11.669913499999998,False,327.90765406415954,12.481609920499169,-694.3075838054607,767.9467697111857,-1.8632635,201.95981723050832,12.481609920499169,-7.528271005504173,202.48514322369468,2.697807447850881
68.008,36.7,74.0,32.5,-0.9,0.63,-0.25,0.036,0.0,1.1266765285564442,0.12667652855644418,88.76451993899364,-8.825985,6.178189499999999,-12.258312499999999,-4.230522642439903,-4.595462357560097,-12.258312499999999,False,327.8990949523747,12.493770166499141,-694.3315120314606,767.964946702292,-2.4516625,201.94206719400836,12.493770166499141,-7.532585931504163,202.46834973984994,1.502383565890554
68.01,36.0,73.4,32.4,-0.9,0.61,-0.26,0.036,0.0,1.1178998166204341,0.11789981662043414,87.93929724531576,-8.825985,5.9820565,-12.356378999999999,-4.230522642439903,-4.595462357560097,-12.356378999999999,False,327.89063390708975,12.505930412499199,-694.3561267229608,767.9837868192191,-2.549729,201.92441522400827,12.505930412499199,-7.537587323004186,202.4516806096998,0.6206126268291854
68.012,35.5,72.9,32.2,-0.91,0.62,-0.25,0.036,0.0,1.1291589790636216,0.12915897906362162,87.24391096231301,-8.9240515,6.0801229999999995,-12.258312499999999,-4.328589142439903,-4.595462357560097,-12.258312499999999,False,327.8820747953049,12.517992591999171,-694.3807414144607,768.0025840828293,-2.4516625,201.9066651875083,12.517992591999171,-7.542588714504174,202.43490862543962,13.505420614292102
68.014,35.4,72.5,32.4,-0.93,0.66,-0.27,0.036,0.0,1.1719214990774767,0.17192149907747667,86.94348739267365,-9.1201845,6.472389,-12.4544455,-4.524722142439904,-4.595462357560097,-12.4544455,False,327.87322148402006,12.530545103999142,-694.4054541724606,768.0213530308737,-2.6477955,201.88862095150836,12.530545103999142,-7.547688172504162,202.41787822980098,21.85865651212481
68.016,35.4,72.0,32.7,-0.96,0.68,-0.31,0.039,0.0,1.2165936051122412,0.21659360511224124,86.63977146784264,-9.414383999999998,6.668522,-12.8467115,-4.818921642439902,-4.595462357560097,-12.8467115,False,327.86387784023515,12.543686014999205,-694.4307553294608,768.0404549232579,-3.0400614999999998,201.87008638300827,12.543686014999205,-7.553376029504189,202.4004182914877,11.917148998774877
68.018,34.2,71.4,32.6,-0.95,0.68,-0.35,0.036,0.0,1.2195900950729306,0.2195900950729306,85.6175215712298,-9.316317499999998,6.668522,-13.2389775,-4.720855142439902,-4.595462357560097,-13.2389775,False,327.8543380634503,12.557023058999173,-694.4568410184608,768.0601863477023,-3.4323274999999995,201.85135568150832,12.557023058999173,-7.559848418504174,202.38280541260858,-9.307342400591203
68.02,34.2,70.9,32.4,-0.92,0.66,-0.33,0.034,0.0,1.1793642355099632,0.17936423550996317,85.12467327396917,-9.022118,6.472389,-13.0428445,-4.426655642439904,-4.595462357560097,-13.0428445,False,327.84519055266543,12.570163969999141,-694.4831228404607,768.0802600646527,-3.2361945,201.83301724600835,12.570163969999141,-7.566516940504158,202.3655802044189,-22.81819095558825
68.022,34.0,70.6,32.3,-0.89,0.63,-0.29,0.037,0.0,1.1283173312503891,0.12831733125038913,84.75641568636559,-8.7279185,6.178189499999999,-12.6505785,-4.132456142439903,-4.595462357560097,-12.6505785,False,327.8366314408805,12.582814548499202,-694.5088162634609,768.1000455696766,-2.8439284999999996,201.81526720950828,12.582814548499202,-7.572597063504187,202.3488906001052,-27.902395510774298
68.024,33.3,70.5,32.4,-0.85,0.6,-0.24,0.036,0.0,1.0677546534667972,0.06775465346679721,84.43281352649572,-8.3356525,5.88399,-12.160245999999999,-3.7401901424399036,-4.595462357560097,-12.160245999999999,False,327.8287587945957,12.594876727999175,-694.5336270879608,768.1193170130258,-2.3535959999999996,201.7982036385083,12.594876727999175,-7.577794588004175,202.33281711660211,-13.35549687692287
68.026,33.2,69.9,32.6,-0.84,0.63,-0.23,0.035,0.0,1.0748953437428221,0.07489534374282214,83.97029236581234,-8.237585999999999,6.178189499999999,-12.0621795,-3.642123642439902,-4.595462357560097,-12.0621795,False,327.8213764808108,12.606938907499147,-694.5578495134607,768.1382662692662,-2.2555295,201.78163040000834,12.606938907499147,-7.582403713504164,202.31721162960298,-9.050606256541652
68.028,32.5,69.7,32.8,-0.82,0.61,-0.14,0.036,0.0,1.0315522284402276,0.03155222844022765,83.60729633231779,-8.041452999999999,5.9820565,-11.179581,-3.4459906424399023,-4.595462357560097,-11.179581,False,327.8142883665259,12.619099153499205,-694.5810912739609,768.1564565087141,-1.3729310000000001,201.76535136100827,12.619099153499205,-7.586032174004182,202.30186988118024,-4.8346546491922755
68.03,32.6,69.4,33.0,-0.85,0.61,-0.14,0.034,0.0,1.0555567251455509,0.05555672514555088,83.47526579771998,-8.3356525,5.9820565,-11.179581,-3.7401901424399036,-4.595462357560097,-11.179581,False,327.80710218574103,12.631063266499178,-694.6034504359608,768.1738041356249,-1.3729310000000001,201.7489742555083,12.631063266499178,-7.588778036004175,202.2863859098575,9.623624877874217
68.032,31.7,68.7,33.1,-0.85,0.63,-0.16,0.035,0.0,1.0700467279516348,0.0700467279516348,82.58444163400272,-8.3356525,6.178189499999999,-11.375713999999999,-3.7401901424399036,-4.595462357560097,-11.375713999999999,False,327.7996218054562,12.64322351249915,-694.6260057309607,768.1912073138665,-1.569064,201.73230295050834,12.64322351249915,-7.591720031004169,202.27062902836843,18.12367303047477
68.034,31.6,68.4,32.9,-0.88,0.66,-0.25,0.034,0.0,1.1280514172678477,0.12805141726784774,82.21636090219513,-8.629852,6.472389,-12.258312499999999,-4.034389642439903,-4.595462357560097,-12.258312499999999,False,327.7918472256713,12.65587409099921,-694.6496397574608,768.2094690068557,-2.4516625,201.71533744600825,12.65587409099921,-7.5957407575041875,202.25465084298907,21.40872227588451
68.036,31.3,68.1,33.1,-0.9,0.66,-0.3,0.031,0.0,1.1556816170554933,0.15568161705549333,81.93235014327368,-8.825985,6.472389,-12.748645,-4.230522642439903,-4.595462357560097,-12.748645,False,327.78358231338643,12.66881886899918,-694.6746467149608,768.2287683979868,-2.941995,201.69788160900828,12.66881886899918,-7.601134415004175,202.238254693547,22.638585856939308
68.038,30.5,68.4,33.4,-0.95,0.65,-0.4,0.034,0.0,1.218605760695394,0.21860576069539395,82.00225606652539,-9.316317499999998,6.3743225,-13.729309999999998,-4.720855142439902,-4.595462357560097,-13.729309999999998,False,327.7746309356016,12.68166558049915,-694.7011246699607,768.2491040961738,-3.92266,201.6797393065083,12.68166558049915,-7.607999070004159,202.22122425325676,15.55660636263886
68.04,30.8,68.3,33.4,-0.96,0.64,-0.39,0.037,0.0,1.2179080425056727,0.21790804250567275,82.03103071399262,-9.414383999999998,6.276256,-13.6312435,-4.818921642439902,-4.595462357560097,-13.6312435,False,327.76509115881663,12.69431615899921,-694.7284852234608,768.2699843323155,-3.8245934999999998,201.66100860500822,12.69431615899921,-7.6157463235041964,202.20362916228234,15.397384226522611
68.042,30.1,68.8,33.5,-1.03,0.68,-0.34,0.036,0.0,1.2801952976011122,0.28019529760111217,82.22955672992528,-10.100849499999999,6.668522,-13.140911000000001,-5.505387142439902,-4.595462357560097,-13.140911000000001,False,327.7547668500318,12.70726093699918,-694.7552573779607,768.2900034022023,-3.334261,201.64149337150826,12.70726093699918,-7.62290517800418,202.1852492467387,19.801033650449178
68.044,30.2,69.2,33.6,-1.05,0.66,-0.38,0.036,0.0,1.2971121771072849,0.2971121771072849,82.64163599542303,-10.2969825,6.472389,-13.533176999999998,-5.701520142439904,-4.595462357560097,-13.533176999999998,False,327.7435599427469,12.720401847999149,-694.7819314659606,768.3095613089104,-3.726527,201.6210955395083,12.720401847999149,-7.629965966004163,202.16599904625036,19.50971252661249
68.046,29.2,68.8,33.6,-1.08,0.72,-0.4,0.035,0.0,1.3582341477079716,0.3582341477079716,81.9453476409735,-10.591182,7.060788,-13.729309999999998,-5.995719642439903,-4.595462357560097,-13.729309999999998,False,327.73186270296196,12.733935024999214,-694.8091939529608,768.3294494769395,-3.92266,201.6002073750082,12.733935024999214,-7.6376151530042,202.1463081040379,15.887356667948367
68.048,29.3,69.4,33.4,-1.08,0.75,-0.35,0.036,0.0,1.3606616037795731,0.3606616037795731,82.40394408036548,-10.591182,7.3549875,-13.2389775,-5.995719642439903,-4.595462357560097,-13.2389775,False,327.71987126367713,12.74835080049918,-694.8361622404607,768.3489616224294,-3.4323274999999995,201.57902501100827,12.74835080049918,-7.644970140504182,202.12636973183504,11.991601744604921
68.05,28.9,68.7,33.5,-1.11,0.82,-0.27,0.034,0.0,1.4062005546862795,0.40620055468627947,81.71382991880873,-10.885381500000001,8.041452999999999,-12.4544455,-6.289919142439905,-4.595462357560097,-12.4544455,False,327.70758562489226,12.763747240999145,-694.8618556634606,768.3672125851,-2.6477955,201.5575484475083,12.763747240999145,-7.651050263504168,202.10615317188254,5.901789063171421
68.052,27.8,68.7,33.3,-1.07,0.87,-0.12,0.035,0.0,1.3842687600318082,0.3842687600318082,81.24912307219076,-10.4931155,8.5317855,-10.983448000000001,-5.8976531424399035,-4.595462357560097,-10.983448000000001,False,327.69539805260735,12.780320479499224,-694.8852935569607,768.3834860915213,-1.1767979999999998,201.5361699505082,12.780320479499224,-7.654874857004186,202.08602499667123,-3.9422417531626195
68.054,27.8,68.6,32.8,-1.08,0.87,-0.1,0.034,0.0,1.3904315876734101,0.39043158767341013,80.96073122199428,-10.591182,8.5317855,-10.787315,-5.995719642439903,-4.595462357560097,-10.787315,False,327.6835046798225,12.797384050499184,-694.9070643199607,768.3983864634108,-0.980665,201.51508565300824,12.797384050499184,-7.657032320004181,202.0661597799711,5.269543055940147
68.056,26.5,68.5,32.5,-1.1,0.87,-0.09,0.034,0.0,1.4053469322555197,0.40534693225551965,80.31656118136533,-10.787315,8.5317855,-10.6892485,-6.191852642439903,-4.595462357560097,-10.6892485,False,327.6713171075376,12.814447621499145,-694.9285408834606,768.4128962070121,-0.8825985,201.4937071560083,12.814447621499145,-7.658895583504177,202.04599172682043,-5.080525749178221
68.058,26.7,69.1,31.9,-1.12,0.78,-0.12,0.036,0.0,1.370109484676316,0.370109484676316,80.65550198219586,-10.983448000000001,7.6491869999999995,-10.983448000000001,-6.387985642439904,-4.595462357560097,-10.983448000000001,False,327.6587372692527,12.830628593999222,-694.9502135799607,768.4274022273225,-1.1767979999999998,201.4719363930082,12.830628593999222,-7.6609549800041865,202.02538557139582,-8.07116531777848
68.06,26.3,68.7,31.5,-1.12,0.78,-0.15,0.036,0.0,1.373062270984095,0.37306227098409495,80.0226842838954,-10.983448000000001,7.6491869999999995,-11.277647499999999,-6.387985642439904,-4.595462357560097,-11.277647499999999,False,327.64596129796786,12.845926967999187,-694.9724746754607,768.442342893122,-1.4709975,201.44996949700825,12.845926967999187,-7.66360277550418,202.0045515762292,11.211586255769106
68.062,25.0,69.9,30.8,-1.1,0.8,-0.39,0.036,0.0,1.414955829699288,0.4149558296992879,80.37194784251531,-10.787315,7.84532,-13.6312435,-6.191852642439903,-4.595462357560097,-13.6312435,False,327.633381459683,12.861421474999151,-694.9973835664607,768.459766008143,-3.8245934999999998,201.4281987340083,12.861421474999151,-7.668898366504168,201.9840276104536,17.895753549640702
68.064,24.9,69.9,30.6,-1.1,0.81,-0.47,0.036,0.0,1.444645285182491,0.4446452851824909,80.2644379535545,-10.787315,7.9433865,-14.415775499999999,-6.191852642439903,-4.595462357560097,-14.415775499999999,False,327.62099775439816,12.877210181499114,-695.0254305854606,768.4801167708575,-4.609125499999999,201.40662410400836,12.877210181499114,-7.6773320855041485,201.96383884988654,15.364686556084052
68.066,24.4,70.8,30.3,-1.1,0.83,-0.53,0.036,0.0,1.476414575923714,0.47641457592371395,80.78421875589315,-10.787315,8.139519499999999,-15.0041745,-6.191852642439903,-4.595462357560097,-15.0041745,False,327.6086140491132,12.893293087499192,-695.0548505354608,768.5017151956739,-5.1975245,201.38504947400824,12.893293087499192,-7.687138735504195,201.94372300279053,0.15571400705864846
68.068,24.5,71.0,30.0,-1.08,0.82,-0.5,0.034,0.0,1.4452681412111734,0.4452681412111734,80.87799453497843,-10.591182,8.041452999999999,-14.709975,-5.995719642439903,-4.595462357560097,-14.709975,False,327.59642647682836,12.909474059999154,-695.0845646849607,768.5236660143753,-4.903325,201.3636709770083,12.909474059999154,-7.697239585004172,201.9238222871972,-7.216230549640642
68.07,23.7,70.9,29.7,-1.12,0.83,-0.39,0.036,0.0,1.4475496537252186,0.4475496537252186,80.43997762306999,-10.983448000000001,8.139519499999999,-13.6312435,-6.387985642439904,-4.595462357560097,-13.6312435,False,327.5840427715435,12.925655032499115,-695.1129059034606,768.5442925362994,-3.8245934999999998,201.34209634700835,12.925655032499115,-7.7059675035041515,201.90367568370868,-9.846908549375897
68.072,23.5,70.9,29.4,-1.16,0.78,-0.15,0.036,0.0,1.4058805070133094,0.40588050701330936,80.27091627731679,-11.375713999999999,7.6491869999999995,-11.277647499999999,-6.780251642439902,-4.595462357560097,-11.277647499999999,False,327.57087453425856,12.94144373899919,-695.1378147944607,768.5614746826741,-1.4709975,201.31973718500825,12.94144373899919,-7.711263094504177,201.88259242639802,-9.041838143662815
68.074,22.5,70.4,29.4,-1.16,0.8,-0.08,0.036,0.0,1.411382301150188,0.41138230115018803,79.54099571918873,-11.375713999999999,7.84532,-10.591182,-6.780251642439902,-4.595462357560097,-10.591182,False,327.5573140309737,12.956938245999154,-695.1596836239606,768.5757359948736,-0.784532,201.29698575700831,12.956938245999154,-7.7135186240041715,201.86098457386635,-1.773829947088501
