time_s,altitude_agl_ft,altitude_agl_smooth_ft,vertical_velocity_ft_s,horizontal_velocity_ft_s,acceleration_ft_s2,velocity_dr_ft_s,velocity_cr_ft_s,apo_fired,main_fired,descent_rate_ft_s,descent_rate_from_alt_ft_s,descent_rate_from_alt_smoothed_ft_s,altitude_asl_ft,baro_press_atm,inertial_altitude_ft,tilt_angle_deg,future_angle_deg,roll_angle_deg
84.24,17678.8,17677.265666666666,-206.0,74.33034373659252,50.000000000098225,70.0,-25.0,1,0,206.0,124.983333333279,121.48854166666744,19631.5,0.4667,26489.0,126.1,0.0,-26218.0
84.26,17572.3,17674.766000000003,-208.0,78.84795495128583,-175.00000000002638,76.0,-21.0,1,0,208.0,122.22499999997672,121.48687500000078,19525.0,0.4688,26485.0,128.1,0.0,-26264.0
84.28,17572.3,17672.376666666667,-213.0,84.64632301523794,-275.00000000005457,82.0,-21.0,1,0,213.0,119.46666666673264,121.48166666666715,19525.0,0.4688,26480.0,129.3,0.0,-26310.0
84.3,17668.6,17669.987333333334,-219.0,89.56003573022959,-225.00000000004457,86.0,-25.0,1,0,219.0,123.5166666667792,121.47291666666715,19621.2,0.4669,26476.0,129.7,0.0,-26355.0
84.32,17668.6,17667.435999999998,-222.0,89.5377015563835,-75.00000000004184,84.0,-31.0,1,0,222.0,127.56666666665114,121.47065277777826,19621.2,0.4669,26472.0,129.4,0.0,-26401.0
84.34,17700.4,17664.88466666667,-222.0,85.492689745966,100.00000000005548,78.0,-35.0,1,0,222.0,128.21666666661622,121.47487500000027,19653.0,0.4663,26467.0,128.9,0.0,-26447.0
84.36,17700.4,17662.307333333334,-218.0,79.62411694957753,250.00000000005002,72.0,-34.0,1,0,218.0,128.82500000006985,121.4766458333337,19653.0,0.4663,26463.0,129.0,0.0,-26493.0
84.38,17632.7,17659.731666666667,-212.0,77.07788269017254,225.0000000000182,71.0,-30.0,1,0,212.0,126.50416666659294,121.47596527777826,19585.3,0.4676,26459.0,129.4,0.0,-26539.0
84.4,17631.7,17657.247166666668,-209.0,78.10889834071403,74.99999999993452,74.0,-25.0,1,0,209.0,124.22500000003492,121.47243750000042,19584.3,0.4676,26454.0,129.7,0.0,-26585.0
84.42,17614.3,17654.762666666666,-209.0,82.96987405076617,-100.00000000002001,80.0,-22.0,1,0,209.0,120.46666666679084,121.46592361111145,19566.9,0.4679,26450.0,129.4,0.0,-26631.0
84.44,17614.3,17652.428499999998,-213.0,89.02246907382428,-250.00000000005002,86.0,-23.0,1,0,213.0,116.70833333325572,121.45228472222244,19566.9,0.4679,26446.0,128.6,0.0,-26677.0
84.46,17668.6,17650.094333333334,-219.0,91.09335870413386,-249.99999999999636,87.0,-27.0,1,0,219.0,116.97916666662786,121.43172916666673,19621.2,0.4669,26442.0,127.3,0.0,-26723.0
84.48,17668.6,17647.749333333333,-223.0,89.31965069345043,-74.99999999989905,83.0,-33.0,1,0,223.0,117.29166666668607,121.41661805555565,19621.2,0.4669,26437.0,126.0,0.0,-26768.0
84.5,17724.0,17645.402666666665,-222.0,84.52810183601665,125.00000000002547,76.0,-37.0,1,0,222.0,122.80000000004657,121.40688194444452,19676.6,0.4658,26433.0,125.3,0.0,-26814.0
84.52,17724.0,17642.837333333333,-218.0,80.06247560499239,224.99999999994634,71.0,-37.0,1,0,218.0,128.266666666721,121.42047916666672,19676.6,0.4658,26428.0,125.5,0.0,-26860.0
84.54,17650.1,17640.271999999997,-213.0,77.38862965578342,174.99999999991905,70.0,-33.0,1,0,213.0,123.26249999995343,121.45733333333357,19602.7,0.4672,26424.0,126.5,0.0,-26906.0
84.56,17651.1,17637.906833333334,-211.0,79.12016177940993,-25.000000000004547,74.0,-28.0,1,0,211.0,118.25833333324408,121.48936111111155,19603.8,0.4672,26420.0,127.8,0.0,-26952.0
84.58,17553.9,17635.541666666668,-214.0,85.07055894961546,-225.00000000004457,81.0,-26.0,1,0,214.0,123.04583333339542,121.51677777777823,19506.6,0.4691,26415.0,128.4,0.0,-26998.0
84.6,17553.9,17632.985,-220.0,91.09335870413386,-299.9999999999536,87.0,-27.0,1,0,220.0,127.83333333337214,121.52116666666727,19506.6,0.4691,26411.0,128.3,0.0,-27044.0
84.62,17697.3,17630.428333333333,-226.0,93.637599285757,-199.99999999989723,88.0,-32.0,1,0,226.0,130.233333333279,121.5024652777783,19649.9,0.4663,26407.0,127.7,0.0,-27090.0
84.64,17697.3,17627.77566666667,-228.0,92.70382947861431,-25.000000000004547,85.0,-37.0,1,0,228.0,132.6333333333605,121.49802083333373,19649.9,0.4663,26402.0,127.3,0.0,-27136.0
84.66,17700.4,17625.123,-227.0,88.54942122905152,149.9999999999054,79.0,-40.0,1,0,227.0,124.99999999994179,121.50775694444503,19653.0,0.4663,26398.0,127.4,0.0,-27181.0
84.68,17700.4,17622.77566666667,-222.0,84.07734534343957,249.9999999999609,75.0,-38.0,1,0,222.0,117.3666666666395,121.52229166666734,19653.0,0.4663,26393.0,128.4,0.0,-27227.0
84.7,17543.7,17620.428333333333,-217.0,81.93900170248598,200.00000000004002,75.0,-33.0,1,0,217.0,118.05000000010477,121.54162500000045,19496.4,0.4693,26389.0,129.9,0.0,-27273.0
84.72,17543.7,17618.053666666667,-214.0,83.81527307120105,25.000000000005457,79.0,-28.0,1,0,214.0,118.73333333333721,121.54179861111169,19496.4,0.4693,26384.0,131.3,0.0,-27319.0
84.74,17631.7,17615.679,-216.0,89.8443097808648,-174.99999999991905,86.0,-26.0,1,0,216.0,121.32499999995343,121.52281250000068,19584.3,0.4676,26380.0,131.7,0.0,-27365.0
84.76,17632.7,17613.200666666668,-221.0,94.25497334358543,-249.9999999999609,90.0,-28.0,1,0,221.0,123.91666666662786,121.51409027777807,19585.3,0.4676,26376.0,131.0,0.0,-27411.0
84.78,17663.4,17610.722333333335,-226.0,96.20810776644555,-200.0000000000391,90.0,-34.0,1,0,226.0,123.891666666721,121.51577083333376,19616.1,0.467,26371.0,129.4,0.0,-27457.0
84.8,17663.4,17608.245,-229.0,93.5200513259055,-25.000000000004547,85.0,-39.0,1,0,229.0,123.82500000006985,121.52233333333415,19616.1,0.467,26367.0,127.5,0.0,-27503.0
84.82,17637.8,17605.769333333334,-227.0,88.11923740024082,174.99999999991996,78.0,-41.0,1,0,227.0,122.78749999991851,121.5336388888894,19590.5,0.4675,26362.0,125.9,0.0,-27549.0
84.84,17637.8,17603.3335,-222.0,83.24061508662703,249.9999999999609,73.0,-40.0,1,0,222.0,121.79166666662786,121.539618055556,19590.5,0.4675,26358.0,124.8,0.0,-27594.0
84.86,17592.8,17600.897666666668,-217.0,82.29216244576394,150.00000000003,74.0,-36.0,1,0,217.0,123.82916666666279,121.54027083333398,19545.4,0.4684,26353.0,124.3,0.0,-27640.0
84.88,17593.8,17598.380333333334,-216.0,86.16263691415206,-74.99999999989905,80.0,-32.0,1,0,216.0,125.86666666669771,121.54519444444489,19546.4,0.4683,26349.0,124.2,0.0,-27686.0
84.9,17598.9,17595.862999999998,-220.0,91.4166286842826,-275.00000000001,86.0,-31.0,1,0,220.0,125.79583333339542,121.55451388888935,19551.5,0.4682,26344.0,123.8,0.0,-27732.0
84.92,17597.9,17593.3485,-227.0,95.85927185202274,-325.0000000000646,90.0,-33.0,1,0,227.0,125.72499999997672,121.56722916666739,19550.5,0.4683,26340.0,123.0,0.0,-27778.0
84.94,17666.5,17590.834,-233.0,96.77293009927931,-200.00000000004002,89.0,-38.0,1,0,233.0,120.33333333343035,121.58315277777835,19619.1,0.4669,26335.0,122.6,0.0,-27824.0
84.96,17666.5,17588.535166666665,-235.0,95.71311299921238,49.999999999885404,85.0,-44.0,1,0,235.0,114.89999999990687,121.59595138888913,19619.1,0.4669,26331.0,123.3,0.0,-27870.0
84.98,17629.6,17586.238,-231.0,92.28217596047462,224.9999999999818,80.0,-46.0,1,0,231.0,116.38333333330229,121.60568750000034,19582.3,0.4676,26326.0,125.3,0.0,-27916.0
85.0,17629.6,17583.879833333332,-226.0,88.19297024139736,225.00000000004457,77.0,-43.0,1,0,226.0,117.90833333338378,121.61227777777832,19582.3,0.4676,26321.0,128.3,0.0,-27962.0
85.02,17499.8,17581.521666666667,-222.0,87.23531395025755,75.0000000000773,79.0,-37.0,1,0,222.0,121.82916666660458,121.61572222222293,19452.5,0.4702,26317.0,131.6,0.0,-28007.0
85.04,17499.8,17579.006666666668,-223.0,89.5377015563835,-100.00000000002001,84.0,-31.0,1,0,223.0,125.75,121.60307638888946,19452.5,0.4702,26312.0,134.3,0.0,-28053.0
85.06,17640.9,17576.491666666665,-226.0,94.86832980505137,-200.0000000000391,90.0,-30.0,1,0,226.0,128.55833333334886,121.57434027777839,19593.5,0.4674,26308.0,135.7,0.0,-28099.0
85.08,17639.9,17573.864333333335,-231.0,100.56838469419701,-225.00000000004457,95.0,-33.0,1,0,231.0,131.3666666666395,121.56689583333423,19592.5,0.4674,26303.0,135.6,0.0,-28145.0
85.1,17651.1,17571.237,-235.0,100.84641788382967,-125.00000000003456,93.0,-39.0,1,0,235.0,126.16666666668607,121.58053472222313,19603.8,0.4672,26299.0,134.2,0.0,-28191.0
85.12,17651.1,17568.817666666666,-236.0,97.04638066409278,50.000000000062755,87.0,-43.0,1,0,236.0,120.96666666667443,121.59503472222296,19603.8,0.4672,26294.0,132.5,0.0,-28237.0
85.14,17515.1,17566.398333333334,-233.0,91.30169768410661,200.00000000004002,80.0,-44.0,1,0,233.0,121.14583333331393,121.61060416666751,19467.8,0.4699,26289.0,130.8,0.0,-28283.0
85.16,17515.1,17563.971833333333,-228.0,85.88364221433555,224.99999999998363,76.0,-40.0,1,0,228.0,121.32499999995343,121.61867361111207,19467.8,0.4699,26285.0,129.5,0.0,-28329.0
85.18,17575.4,17561.545333333335,-224.0,85.492689745966,124.99999999992724,78.0,-35.0,1,0,224.0,123.27083333325572,121.61916666666734,19528.0,0.4687,26280.0,128.5,0.0,-28374.0
85.2,17575.4,17559.041,-223.0,89.88882021697692,-100.00000000002001,84.0,-32.0,1,0,223.0,125.21666666673264,121.62096527777825,19528.0,0.4687,26276.0,127.5,0.0,-28420.0
85.22,17597.9,17556.536666666667,-228.0,95.51963149007642,-300.0000000000591,90.0,-32.0,1,0,228.0,120.10833333333721,121.6241458333337,19550.5,0.4683,26271.0,126.0,0.0,-28466.0
85.24,17598.9,17554.236666666668,-235.0,98.79271228182775,-299.9999999999891,92.0,-36.0,1,0,235.0,114.99999999994179,121.62717361111184,19551.5,0.4682,26266.0,124.2,0.0,-28512.0
85.26,17590.7,17551.93666666667,-240.0,99.31767214348109,-149.9999999999054,90.0,-42.0,1,0,240.0,121.33750000002328,121.63018750000086,19543.4,0.4684,26262.0,122.6,0.0,-28558.0
85.28,17590.7,17549.383166666667,-241.0,96.25487000666512,50.000000000009095,84.0,-47.0,1,0,241.0,127.6333333333605,121.63127777777817,19543.4,0.4684,26257.0,122.1,0.0,-28604.0
85.3,17533.5,17546.831333333335,-238.0,92.43916918709297,225.00000000004457,79.0,-48.0,1,0,238.0,130.63749999995343,121.63030555555588,19486.1,0.4695,26252.0,122.9,0.0,-28650.0
85.32,17533.5,17544.15766666667,-232.0,89.1852005660132,225.0000000000191,77.0,-45.0,1,0,232.0,133.72500000015134,121.63079861111143,19486.1,0.4695,26247.0,124.9,0.0,-28696.0
85.34,17510.0,17541.48233333333,-229.0,89.89994438263018,24.99999999990723,81.0,-39.0,1,0,229.0,125.24583333340706,121.63275694444465,19462.7,0.47,26243.0,127.1,0.0,-28742.0
85.36,17510.0,17539.147833333333,-231.0,93.40770846134703,-175.00000000003547,87.0,-34.0,1,0,231.0,116.72499999997672,121.63706250000017,19462.7,0.47,26238.0,129.1,0.0,-28788.0
85.38,17604.0,17536.81333333333,-236.0,99.02019995940222,-249.9999999999609,93.0,-34.0,1,0,236.0,117.97083333326736,121.643715277778,19556.7,0.4681,26233.0,130.0,0.0,-28833.0
85.4,17604.0,17534.429,-241.0,103.24727599312246,-224.99999999994634,96.0,-38.0,1,0,241.0,119.2166666664998,121.65033333333365,19556.7,0.4681,26229.0,130.0,0.0,-28879.0
85.42,17580.5,17532.04466666667,-245.0,103.78824596263297,-75.00000000001455,94.0,-44.0,1,0,245.0,121.44583333330229,121.6569166666669,19533.1,0.4686,26224.0,129.5,0.0,-28925.0
85.44,17580.5,17529.57116666667,-244.0,100.23971268913334,125.00000000002547,88.0,-48.0,1,0,244.0,123.67499999998836,121.67509722222245,19533.1,0.4686,26219.0,129.1,0.0,-28971.0
85.46,17442.8,17527.09766666667,-240.0,94.51454914456292,249.99999999992542,82.0,-47.0,1,0,240.0,123.34166666661622,121.70487500000027,19395.4,0.4713,26214.0,129.2,0.0,-29017.0
85.48,17442.8,17524.6375,-234.0,90.82400563727631,224.99999999991178,80.0,-43.0,1,0,234.0,123.00833333330229,121.70523611111169,19395.4,0.4713,26209.0,129.8,0.0,-29063.0
85.5,17549.8,17522.177333333333,-231.0,90.87353850269065,50.000000000010004,83.0,-37.0,1,0,231.0,123.37500000005821,121.67611805555634,19502.5,0.4692,26205.0,130.2,0.0,-29109.0
85.52,17548.8,17519.7025,-232.0,95.2732911156112,-149.9999999999054,89.0,-34.0,1,0,232.0,123.74166666669771,121.66990277777843,19501.5,0.4692,26200.0,130.1,0.0,-29155.0
85.54,17606.1,17517.227666666666,-237.0,100.65783625729296,-274.99999999997453,94.0,-36.0,1,0,237.0,127.18749999994179,121.68651388888937,19558.7,0.4681,26195.0,129.2,0.0,-29201.0
85.56,17607.1,17514.615,-243.0,103.46980235798269,-250.00000000005002,95.0,-41.0,1,0,243.0,130.6333333333605,121.7145763888893,19559.7,0.4681,26190.0,127.6,0.0,-29246.0
85.58,17526.4,17512.002333333334,-247.0,102.42070103255493,-100.00000000002001,91.0,-47.0,1,0,247.0,125.18750000011642,121.75436805555587,19479.0,0.4697,26186.0,126.0,0.0,-29292.0
85.6,17526.4,17509.6075,-247.0,98.6154146165801,124.99999999989177,85.0,-50.0,1,0,247.0,119.7416666666395,121.77818055555603,19479.0,0.4697,26181.0,125.0,0.0,-29338.0
85.62,17513.1,17507.212666666666,-242.0,94.33981132056604,224.99999999994634,80.0,-50.0,1,0,242.0,115.72499999991851,121.78587500000053,19465.7,0.4699,26176.0,125.2,0.0,-29384.0
