time_s,altitude_agl_ft,altitude_agl_smooth_ft,descent_rate_from_alt_ft_s,descent_rate_smoothed_ft_s,descent_rate_time_smoothed_ft_s,velocity_up_ft_s,time_plot_descent_rate_ft_s,time_plot_descent_rate_smoothed_ft_s
66.74,19602.2,19673.58910891089,99.03465346532175,120.77990585943917,140.66547638370656,-3.0,99.03465346532175,140.66547638370656
66.76,19602.2,19671.815841584157,98.93564356432762,122.02564518747003,140.9189525509951,-3.0,98.93564356432762,140.9189525509951
66.78,19588.0,19669.631683168318,107.84653465345036,123.1760266190557,141.13360926256735,-3.0,107.84653465345036,141.13360926256735
66.8,19588.0,19667.50198019802,112.72277227730956,124.22252881025788,141.3020072499067,-3.0,112.72277227730956,141.3020072499067
66.82,19562.8,19665.122772277227,114.60396039596526,125.12051614997412,141.4181950981996,-3.0,114.60396039596526,141.4181950981996
66.84,19562.8,19662.91782178218,122.12871287128655,125.95925986041033,141.47635665205925,-3.0,122.12871287128655,141.47635665205925
66.86,19548.6,19660.237623762376,127.2029702970176,126.64502515825232,141.46756478926693,-3.0,127.2029702970176,141.46756478926693
66.88,19548.6,19657.8297029703,122.30198019795353,127.2045934101601,141.42861007412296,-3.0,122.30198019795353,141.42861007412296
66.9,19557.4,19655.345544554457,123.3910891090054,127.69152734945357,141.3673375534276,-3.0,123.3910891090054,141.3673375534276
66.92,19557.4,19652.89405940594,127.970297029824,128.17034572309274,141.26332305361646,-3.0,127.970297029824,141.26332305361646
66.94,19554.1,19650.226732673265,128.73762376233935,128.57855867553735,141.14321268192376,-3.0,128.73762376233935,141.14321268192376
66.96,19554.1,19647.744554455447,125.9900990097085,128.9421360168795,140.9691337986259,-3.0,125.9900990097085,140.9691337986259
66.98,19573.8,19645.187128712874,121.60891089111101,129.28339555266896,140.73716388032307,-3.0,121.60891089111101,140.73716388032307
67.0,19573.8,19642.8801980198,122.62376237631543,129.6421035546151,140.4700265108481,-3.0,122.62376237631543,140.4700265108481
67.02,19607.7,19640.28217821782,122.30198019806994,129.97849375101237,140.19964291511073,-3.0,122.30198019806994,140.19964291511073
67.04,19607.7,19637.988118811878,114.70297029707581,130.3294919655891,139.9174241194601,-3.0,114.70297029707581,139.9174241194601
67.06,19640.6,19635.694059405938,111.1633663366083,130.69469242005945,139.62337012389625,-3.0,111.1633663366083,139.62337012389625
67.08,19640.6,19633.541584158414,107.89603960391833,130.98888167504938,139.3241086403707,-3.0,107.89603960391833,139.3241086403707
67.1,19676.8,19631.37821782178,110.34653465350857,131.07409511442626,139.01963966888346,-3.0,110.34653465350857,139.01963966888346
67.12,19677.9,19629.127722772275,113.86138613859657,131.03514039928197,138.71381810312036,-3.0,113.86138613859657,138.71381810312036
67.14,19728.5,19626.823762376236,113.83663366333349,131.04569063463333,138.40664394308138,-3.0,113.83663366333349,138.40664394308138
67.16,19728.5,19624.574257425742,115.99009900982492,131.1499756533017,138.09859059676288,-3.0,115.99009900982492,138.09859059676288
67.18,19745.0,19622.184158415843,120.32178217818728,131.28591137802033,137.78965806416483,-3.0,120.32178217818728,137.78965806416483
67.2,19745.0,19619.761386138613,123.8366336633917,131.42306443758798,137.47666774873952,-3.0,123.8366336633917,137.47666774873952
67.22,19758.2,19617.23069306931,129.2574257425149,131.49935075474548,137.15961965048686,-3.0,129.2574257425149,137.15961965048686
67.24,19759.3,19614.59108910891,132.77227722771931,131.51842233403224,136.84250392252054,-3.0,132.77227722771931,136.84250392252054
67.26,19756.0,19611.9198019802,137.62376237625722,131.50706054211489,136.52532056484054,-3.0,137.62376237625722,136.52532056484054
67.28,19756.0,19609.08613861386,142.2277227723971,131.50990099009493,136.20583779689164,-3.0,142.2277227723971,136.20583779689164
67.3,19756.0,19606.230693069305,144.95049504953204,131.66896607693033,135.88405561867384,-3.0,144.95049504953204,135.88405561867384
67.32,19756.0,19603.28811881188,149.28217821777798,131.90878104203244,135.55753936049055,-3.0,149.28217821777798,135.55753936049055
67.34,19741.7,19600.259405940593,156.33663366327528,132.12262619703964,135.22628902234175,-3.0,156.33663366327528,135.22628902234175
67.36,19742.8,19597.034653465347,163.391089108889,132.41275766920432,134.89436238705542,-3.0,163.391089108889,134.89436238705542
67.38,19745.0,19593.723762376238,166.08910891087726,132.80636260346853,134.56175945463139,-3.0,166.08910891087726,134.56175945463139
67.4,19745.0,19590.39108910891,166.6336633663159,133.178055510465,134.22766866850367,-2.0,166.6336633663159,134.22766866850367
67.42,19739.5,19587.058415841584,165.27227722771931,133.65159876642895,133.8918871395309,-2.0,165.27227722771931,133.8918871395309
67.44,19739.5,19583.780198019802,164.45544554456137,134.21847102742598,133.5539414597169,-2.0,164.45544554456137,133.5539414597169
67.46,19717.5,19580.480198019803,162.27722772280686,134.7820970621609,133.2110588107962,-2.0,162.27722772280686,133.2110588107962
67.48,19716.4,19577.28910891089,160.34653465350857,135.4532543418244,132.86438889790338,-2.0,160.34653465350857,132.86438889790338
67.5,19694.4,19574.066336633663,160.5940594059066,136.40886219769152,132.50446356110746,-2.0,160.5940594059066,132.50446356110746
67.52,19694.4,19570.865346534654,158.71287128707627,137.49797110858117,132.12722501758125,-2.0,158.71287128707627,132.12722501758125
67.54,19694.4,19567.71782178218,156.55940594058484,138.72179840934237,131.74058594383857,-2.0,156.55940594058484,131.74058594383857
67.56,19694.4,19564.60297029703,156.28712871286552,140.10306768380983,131.35786939349487,-2.0,156.28712871286552,131.35786939349487
67.58,19680.1,19561.466336633664,153.29207920795307,141.56102905372066,130.97332684087863,-2.0,153.29207920795307,130.97332684087863
67.6,19680.1,19558.471287128712,151.88118811877212,143.1358545690586,130.58973110425575,-2.0,151.88118811877212,130.58973110425575
67.62,19661.5,19555.39108910891,149.95049504947383,144.72569388085805,130.19916950711263,-2.0,149.95049504947383,130.19916950711263
67.64,19660.4,19552.47326732673,146.43564356438583,146.36990748254533,129.79596115348977,-2.0,146.43564356438583,129.79596115348977
67.66,19638.4,19549.533663366336,146.98019801976625,148.12084077259328,129.399853919815,-2.0,146.98019801976625,129.399853919815
67.68,19638.4,19546.59405940594,146.4356435642694,149.83728290861092,128.97182546123128,-2.0,146.4356435642694,128.97182546123128
67.7,19627.4,19543.676237623764,137.47524752479512,151.52816101281758,128.5105908131763,-2.0,137.47524752479512,128.5105908131763
67.72,19627.4,19541.095049504947,130.4207920791814,153.14356435642895,128.05564572850463,-2.0,130.4207920791814,128.05564572850463
67.74,19602.2,19538.459405940597,128.514851485088,154.6080181788592,127.63072823675631,-2.0,128.514851485088,127.63072823675631
67.76,19602.2,19535.954455445546,129.2821782178944,155.9840123356524,127.21297949466926,-2.0,129.2821782178944,127.21297949466926
67.78,19560.7,19533.28811881188,129.80198019806994,157.30725531569075,126.79698912514061,-2.0,129.80198019806994,126.79698912514061
67.8,19560.7,19530.762376237624,125.7425742574851,158.54650219119839,126.38208083103267,-3.0,125.7425742574851,126.38208083103267
67.82,19535.5,19528.25841584158,118.9603960395907,159.67943515662643,125.97055402261512,-3.0,118.9603960395907,125.97055402261512
67.84,19535.5,19526.00396039604,113.5148514850298,160.74987826651233,125.56322025645144,-3.0,113.5148514850298,125.56322025645144
67.86,19487.5,19523.71782178218,110.54455445543863,161.72212303197108,125.15791538170214,-3.0,110.54455445543863,125.15791538170214
67.88,19487.5,19521.58217821782,109.72772277228069,162.47240707676832,124.75545095493162,-3.0,109.72772277228069,124.75545095493162
67.9,19479.8,19519.328712871287,114.8514851484797,163.00478818373026,124.35569171671284,-3.0,114.8514851484797,124.35569171671284
67.92,19479.8,19516.98811881188,117.02970297029242,163.38135043011795,123.95633825677739,-3.0,117.02970297029242,123.95633825677739
67.94,19458.0,19514.647524752476,116.21287128713448,163.66498944975655,123.56212465508979,-3.0,116.21287128713448,123.56212465508979
67.96,19456.9,19512.339603960398,116.73267326736823,163.8682843694162,123.17129253909197,-4.0,116.73267326736823,123.17129253909197
67.98,19449.3,19509.978217821783,122.9455445544445,163.9332088946573,122.78952280474178,-4.0,122.9455445544445,122.78952280474178
68.0,19449.3,19507.42178217822,130.51980198023375,163.8958772926431,122.41424552291582,-4.0,130.51980198023375,122.41424552291582
68.02,19421.0,19504.757425742573,141.608910891111,163.77414380781997,122.04072661364793,-4.0,141.608910891111,122.04072661364793
68.04,19421.0,19501.757425742573,149.18316831678385,163.6167018341137,121.67275334091089,-4.0,149.18316831678385,121.67275334091089
68.06,19421.0,19498.7900990099,156.50990099011688,163.40082778769153,121.30897311042963,-4.0,156.50990099011688,121.30897311042963
68.08,19421.0,19495.49702970297,168.14356435649097,163.17562084076792,120.94952118163053,-4.0,168.14356435649097,120.94952118163053
68.1,19418.8,19492.064356435643,180.59405940584838,162.9816588216154,120.59006925283144,-4.0,180.59405940584838,120.59006925283144
68.12,19418.8,19488.273267326735,189.82673267327482,162.71668560298247,120.23061732403235,-4.0,189.82673267327482,120.23061732403235
68.14,19413.4,19484.471287128712,202.62376237625722,162.35797760103443,119.87116539523325,-4.0,202.62376237625722,119.87116539523325
68.16,19413.4,19480.168316831685,212.99504950485425,162.0029216036315,119.535924903971,-4.0,212.99504950485425,119.535924903971
68.18,19399.2,19475.951485148515,214.92574257426895,161.5500730400863,119.23727208786963,-4.0,214.92574257426895,119.23727208786963
68.2,19399.2,19471.571287128714,217.67326732672518,160.97346210030392,118.98095547260199,-3.0,217.67326732672518,118.98095547260199
68.22,19388.3,19467.244554455447,219.60396039608167,160.31772439538588,118.7459422171781,-3.0,219.60396039608167,118.7459422171781
68.24,19388.3,19462.787128712873,222.59900990099413,159.68389871773468,118.5109289617542,-3.0,222.59900990099413,118.5109289617542
68.26,19385.1,19458.340594059406,221.50990099000046,159.00543742898287,118.27395444462992,-3.0,221.50990099000046,118.27395444462992
68.28,19385.1,19453.92673267327,215.8663366336841,158.18901152409933,118.01905805335073,-3.0,215.8663366336841,118.01905805335073
68.3,19382.9,19449.70594059406,211.0396039605257,157.41600389546832,117.74718660391092,-3.0,211.0396039605257,117.74718660391092
68.32,19382.9,19445.48514851485,208.88613861380145,156.84669696477425,117.4577314288852,-3.0,208.88613861380145,117.4577314288852
68.34,19374.2,19441.350495049504,203.19306930684252,156.39263106638197,117.16313639561034,-3.0,203.19306930684252,117.16313639561034
68.36,19374.2,19437.357425742575,197.77227722771931,155.95601363414823,116.8804441919632,-3.0,197.77227722771931,116.8804441919632
68.38,19365.5,19433.439603960396,196.70792079216335,155.55064112968364,116.59558783747562,-3.0,196.70792079216335,116.59558783747562
68.4,19365.5,19429.48910891089,195.91584158415208,155.17610777470713,116.29876102364729,-3.0,195.91584158415208,116.29876102364729
68.42,19365.5,19425.60297029703,192.9455445545027,154.8234864469984,115.98942271276721,-3.0,192.9455445545027,115.98942271276721
68.44,19365.5,19421.77128712871,194.5544554455555,154.48912514201612,115.66351512200889,-3.0,194.5544554455555,115.66351512200889
68.46,19363.3,19417.82079207921,192.07920792070217,154.26594708650944,115.33956879294968,-3.0,192.07920792070217,115.33956879294968
68.48,19363.3,19414.08811881188,183.391089108889,154.09146242492955,115.01149705134964,-3.0,183.391089108889,115.01149705134964
68.5,19360.1,19410.48514851485,174.7029702970758,153.92144132445884,114.69471947195233,-3.0,174.7029702970758,114.69471947195233
68.52,19360.1,19407.1,167.9207920791814,153.68040902450772,114.37483092571964,-3.0,167.9207920791814,114.37483092571964
68.54,19365.5,19403.768316831683,166.5841584157315,153.40366823567444,114.05710653032865,-3.0,166.5841584157315,114.05710653032865
68.56,19365.5,19400.43663366337,168.73762376251398,153.09649407563512,113.75385489368946,-4.0,168.73762376251398,113.75385489368946
68.58,19363.3,19397.018811881186,167.3514851485961,152.7012660282389,113.4761672888641,-4.0,167.3514851485961,113.4761672888641
68.6,19363.3,19393.742574257427,163.8118811880122,152.16847914299396,113.23540550776738,-4.0,163.8118811880122,113.23540550776738
