time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,jerk_excess_g_per_s
68.838,-55.3,85.5,10.9,-0.96,0.69,0.05,0.036,0.0,1.1833004690272035,0.18330046902720354,102.40678688446386,242.35392030675996,85.62996401148155,-185.3956923360576,316.92187706346357,-0.5837188292004498
68.84,-54.8,86.4,11.3,-0.95,0.72,0.12,0.034,0.0,1.1980400661079746,0.19804006610797464,102.93536807142625,242.37005086567967,85.63647446614203,-185.40982965283365,316.9442415433906,3.4448277760753854
68.842,-54.7,86.5,11.2,-0.95,0.72,0.11,0.034,0.0,1.1970797801316335,0.19707978013163352,102.9552329898777,242.38618142459939,85.67346492080243,-185.42396696960958,316.9748429511112,-1.0451944792378356
68.844,-55.0,87.5,11.3,-0.91,0.76,0.14,0.034,0.0,1.193859288191033,0.19385928819103304,103.9660521516519,242.40231198351898,85.7104553754628,-185.43810428638557,317.0054471723678,-9.388503750375229
68.846,-54.2,88.3,11.4,-0.87,0.76,0.1,0.034,0.0,1.1595257651298656,0.1595257651298656,104.23286429912592,242.4184425424388,85.74744583012347,-185.4522416031616,317.0360542063459,-12.960881619563622
68.848,-55.0,88.4,11.2,-0.87,0.73,0.12,0.036,0.0,1.1420157617125957,0.14201576171259567,104.71389592599448,242.4345731013584,85.78443628478382,-185.46637891993754,317.0666640522303,-14.881441282501115
68.85,-53.3,90.1,11.3,-0.84,0.7,0.12,0.036,0.0,1.0999999999999999,0.09999999999999987,105.2928772519775,242.450703660278,85.82142673944422,-185.48051623671347,317.0972767092071,-15.909337366457514
68.852,-53.9,89.7,11.2,-0.82,0.69,0.12,0.036,0.0,1.0783784122468327,0.07837841224683273,105.24609256404725,242.46683421919784,85.85841719410486,-185.4946535534895,317.1278921764625,-6.357579671375792
68.854,-53.0,91.0,11.6,-0.81,0.69,0.15,0.035,0.0,1.074569681314339,0.07456968131433905,105.94602399335238,242.48296477811743,85.89540764876521,-185.5087908702655,317.15851045318203,-6.096500601761587
68.856,-52.8,90.9,11.6,-0.8,0.65,0.22,0.034,0.0,1.0539924098398432,0.053992409839843214,105.76015317689361,242.49909533703715,85.93239810342561,-185.52292818704143,317.18913153855254,7.638686517186471
68.858,-52.9,91.6,11.8,-0.8,0.73,0.22,0.034,0.0,1.1051244273836318,0.10512442738363181,106.43406409604023,242.51522589595686,85.96938855808625,-185.53706550381747,317.21975543176063,9.299899732010461
68.86,-52.2,91.8,11.9,-0.79,0.71,0.25,0.034,0.0,1.0911920087683928,0.09119200876839284,106.27177423944704,242.53135645487657,86.00637901274663,-185.5512028205934,317.25038213199304,-3.5976823405020113
68.862,-52.4,92.1,12.1,-0.78,0.73,0.22,0.034,0.0,1.0907336980216573,0.09073369802165732,106.65167602996213,242.54748701379617,86.01288946740706,-185.5653401373694,317.27274713019017,-8.944349573760473
68.864,-51.4,93.1,12.1,-0.77,0.71,0.13,0.035,0.0,1.0554146104730595,0.05541461047305951,107.03261185264984,242.563617572716,86.01939992206755,-185.57947745414543,317.2951121354836,-17.07141383296412
68.866,-51.7,93.0,12.3,-0.77,0.67,0.06,0.036,0.0,1.0224480426897007,0.022448042689700687,107.1129310587662,242.5797481316356,86.025910376728,-185.59361477092136,317.3174771478712,-3.8897128112307
68.868,-51.1,94.7,12.4,-0.75,0.72,-0.02,0.035,0.0,1.039855759228173,0.03985575922817297,108.31925036668228,242.5958786905553,86.03242083138844,-185.6077520876973,317.33984216735195,-3.8805068830754386
68.87,-51.3,94.4,13.0,-0.73,0.69,-0.07,0.034,0.0,1.0069260151570223,0.006926015157022292,108.22222507415009,242.61200924947502,86.03893128604892,-185.6218894044734,317.36220719392435,-6.80884900292978
68.872,-51.3,95.2,13.0,-0.73,0.7,-0.05,0.036,0.0,1.0126203632161461,0.012620363216146124,108.92075100732642,242.62813980839462,86.04544174070938,-185.63602672124932,317.38457222758655,-1.0430558681779218
68.874,-50.6,94.9,13.5,-0.72,0.69,0.0,0.036,0.0,0.9972462083156797,0.002753791684320328,108.39105129114672,242.64427036731433,86.05195219536981,-185.65016403802525,317.40693726833734,-1.4744416408396392
68.876,-50.9,94.6,13.3,-0.69,0.71,0.08,0.036,0.0,0.9932774033471213,0.006722596652878665,108.24444558498139,242.66040092623405,86.05846265003032,-185.6643013548013,317.42930231617527,2.6023928134411456
68.878,-50.4,94.6,13.7,-0.7,0.71,0.18,0.037,0.0,1.01316336293808,0.01316336293808007,108.06021469532622,242.67653148515376,86.06497310469075,-185.67843867157728,317.45166737109867,0.12532773169070333
68.88,-50.4,93.8,14.0,-0.7,0.69,0.22,0.034,0.0,1.0072239075796403,0.00722390757964031,107.39925511845973,242.69266204407336,86.07148355935121,-185.6925759883532,317.47403243310595,4.8273492482247935
68.882,-50.9,93.7,14.7,-0.7,0.72,0.24,0.034,0.0,1.0324727599312244,0.03247275993122445,107.64102377811166,242.70879260299319,86.0779940140117,-185.70671330512926,317.49639750219603,12.106887513004382
68.884,-50.4,92.4,14.6,-0.72,0.74,0.22,0.036,0.0,1.0556514576317317,0.05565145763173174,106.25949369350487,242.72492316191278,86.08450446867212,-185.72085062190519,317.5187625783669,11.267685667744944
68.886,-50.7,92.9,14.9,-0.75,0.75,0.19,0.036,0.0,1.0775435026020992,0.07754350260209919,106.87801457736761,242.7410537208325,86.09101492333258,-185.73498793868117,317.5411276616174,12.605670233029167
68.888,-49.9,93.2,15.3,-0.77,0.79,0.08,0.036,0.0,1.1060741385639572,0.1060741385639572,106.81919303196406,242.7571842797522,86.09752537799307,-185.74912525545722,317.563492751946,11.694628831699497
68.89,-50.1,93.2,15.3,-0.8,0.79,0.0,0.036,0.0,1.1243220179290274,0.12432201792902742,106.91276818041894,242.77331483867192,86.10403583265352,-185.76326257223315,317.5858578493511,12.499198379005247
68.892,-49.7,94.6,15.3,-0.82,0.79,-0.2,0.035,0.0,1.1560709320798617,0.15607093207986167,107.95063686704215,242.78944539759152,86.11054628731395,-185.77739988900908,317.60822295383116,13.919495517740014
68.894,-49.5,94.4,15.1,-0.84,0.78,-0.28,0.035,0.0,1.18,0.17999999999999994,107.65509741763276,242.80557595651123,86.11705674197444,-185.79153720578512,317.6305880653849,18.319622340579713
68.896,-49.9,95.3,15.0,-0.86,0.81,-0.34,0.036,0.0,1.2293494214420895,0.22934942144208947,108.61445575981128,242.82170651543095,86.1235671966349,-185.8056745225611,317.6529531840107,16.167157650069917
68.898,-49.4,95.3,14.5,-0.88,0.82,-0.32,0.034,0.0,1.244668630600129,0.2446686306001289,108.31758859945138,242.83783707435055,86.13007765129532,-185.81981183933704,317.67531830970694,2.6021548669094656
68.9,-49.9,95.3,14.4,-0.87,0.85,-0.24,0.037,0.0,1.2397580409095963,0.2397580409095963,108.5332207206623,242.85396763327037,86.13658810595584,-185.83394915611308,317.69768344247245,-0.794397891692725
68.902,-49.9,95.6,14.4,-0.88,0.87,-0.1,0.037,0.0,1.241491039033307,0.24149103903330693,108.79673708342544,242.87009819218997,86.1735785606162,-185.84808647288907,317.72831394677615,-2.348060411256384
68.904,-49.9,95.3,14.0,-0.87,0.87,0.0,0.037,0.0,1.2303657992645927,0.23036579926459266,108.48087389028538,242.88622875110968,86.2105690152766,-185.862223789665,317.7589472523373,-8.410427670335295
68.906,-51.4,94.6,13.8,-0.88,0.82,0.11,0.035,0.0,1.2078493283518437,0.20784932835184367,108.54289474673135,242.9023593100294,86.24755946993724,-185.87636110644104,317.78958335834585,-10.17549530124326
68.908,-51.4,93.5,13.8,-0.86,0.81,0.14,0.036,0.0,1.1896638180595391,0.18966381805953914,107.58554735651067,242.9184898689491,86.2845499245976,-185.89049842321697,317.8202222639918,3.0069286581088193
68.91,-52.0,92.9,13.8,-0.84,0.88,0.09,0.034,0.0,1.219877042984251,0.21987704298425093,107.35385414599702,242.9346204278687,86.321540379258,-185.90463573999295,317.8508639684655,-0.3153823174126771
68.912,-52.2,91.3,13.9,-0.83,0.85,-0.03,0.036,0.0,1.1884022887894485,0.18840228878944854,106.08364624201036,242.95075098678842,86.35853083391864,-185.918773056769,317.88150847095795,-21.39828197709201
68.914,-52.2,90.6,13.9,-0.81,0.79,-0.08,0.037,0.0,1.1342839150759392,0.13428391507593918,105.48179937790215,242.96688154570813,86.39552128857899,-185.93291037354493,317.91215577065964,-5.703077355707322
68.916,-53.2,89.5,13.7,-0.84,0.79,-0.17,0.036,0.0,1.1655899793666724,0.1655899793666724,105.0151417653664,242.98301210462773,86.43251174323939,-185.94704769032086,317.9428058667617,8.201621041252785
68.918,-53.4,88.8,13.5,-0.84,0.79,-0.18,0.036,0.0,1.1670903992407786,0.16709039924077862,104.4952152014627,242.99914266354756,86.46950219790003,-185.9611850070969,317.973458758456,5.555784311831495
68.92,-53.8,88.1,13.5,-0.85,0.8,-0.22,0.035,0.0,1.187813116613889,0.187813116613889,104.10715633423094,243.01527322246716,86.50649265256041,-185.9753223238729,318.00411444493335,17.69266479962471
68.922,-54.2,87.6,13.0,-0.89,0.81,-0.29,0.037,0.0,1.2378610584391125,0.23786105843911254,103.82870508679187,243.03140378138687,86.51300310722084,-185.98945964064882,318.0264800735971,5.918393341790754
68.924,-53.7,87.6,13.3,-0.87,0.78,-0.32,0.034,0.0,1.2114866899805379,0.21148668998053788,103.60666001758767,243.04753434030658,86.51951356188133,-186.00359695742486,318.04884570925145,8.938959608577946
68.926,-55.0,87.8,13.1,-0.86,0.85,-0.4,0.034,0.0,1.2736168968728392,0.2736168968728392,104.4291625935974,243.0636648992263,86.52602401654178,-186.0177342742008,318.0712113518948,6.623884823560417
68.928,-54.8,88.1,12.9,-0.86,0.81,-0.37,0.036,0.0,1.2379822292747178,0.2379822292747178,104.55170969429432,243.0797954581459,86.53253447120221,-186.03187159097678,318.09357700152566,-6.3345204660609795
68.93,-55.6,89.0,12.7,-0.86,0.85,-0.31,0.037,0.0,1.2482788150088906,0.2482788150088906,105.70548708558132,243.09592601706572,86.53904492586273,-186.04600890775282,318.11594265814284,-1.2647184982057027
68.932,-55.7,89.7,12.5,-0.84,0.87,-0.24,0.037,0.0,1.232923355282071,0.2329233552820711,106.32417410918366,243.11205657598532,86.54555538052315,-186.06014622452875,318.13830832174443,-13.290939446622296
68.934,-56.7,90.4,12.3,-0.83,0.85,-0.13,0.036,0.0,1.1951150572225253,0.1951150572225253,107.41666537367469,243.12818713490492,86.55206583518361,-186.07428354130474,318.1606739923292,-7.149454474100594
68.936,-57.9,91.4,11.9,-0.82,0.88,-0.06,0.036,0.0,1.2043255373859678,0.20432553738596781,108.8484267226679,243.14431769382475,86.5585762898441,-186.08842085808078,318.1830396698959,-6.7813328101512695
68.938,-57.9,91.2,12.0,-0.81,0.84,-0.05,0.034,0.0,1.1679897259822107,0.16798972598221074,108.69153600901959,243.16044825274435,86.56508674450453,-186.1025581748567,318.2054053544425,-8.880682773090662
68.94,-59.4,90.9,12.0,-0.8,0.85,-0.06,0.036,0.0,1.168802806293688,0.16880280629368793,109.24820364655888,243.17657881166406,86.57159719916498,-186.11669549163264,318.22777104596804,2.0263770642351417
68.942,-60.2,90.4,11.7,-0.8,0.86,-0.06,0.036,0.0,1.1760952342391324,0.17609523423913243,109.23868362443773,243.19270937058366,86.60858765382535,-186.13083280840863,318.2584300035857,6.849879432503158
68.944,-60.6,88.9,11.6,-0.82,0.87,-0.04,0.036,0.0,1.196202324023825,0.1962023240238251,108.21335407425462,243.20883992950348,86.64557810848602,-186.14497012518467,318.28909175231644,17.113219130619235
68.946,-61.3,87.9,11.1,-0.88,0.88,-0.01,0.036,0.0,1.2445481107614924,0.2445481107614924,107.73722662107095,243.22497048842308,86.68256856314639,-186.1591074419606,318.31975629135286,14.048844097349395
68.948,-61.3,86.9,10.7,-0.9,0.87,-0.04,0.037,0.0,1.2523977004130917,0.25239770041309173,106.88213134102445,243.2411010473428,86.71955901780677,-186.17324475873653,318.3504236198892,22.638720379933496
68.95,-63.0,85.9,10.0,-0.98,0.9,-0.11,0.036,0.0,1.335102992281869,0.3351029922818689,106.99443910783401,243.2572316062625,86.75654947246741,-186.18738207551257,318.38109373711944,35.43321325351063
68.952,-63.2,85.8,9.4,-1.02,0.94,-0.14,0.036,0.0,1.3941305534274757,0.3941305534274757,106.97775469694622,243.27336216518222,86.79353992712778,-186.20151939228856,318.4117666422374,33.511605373750086
