time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,jerk_excess_g_per_s
218.686,-223.9,228.0,291.6,-11.28,-10.67,9.42,0.037,1.724,18.16104897851443,17.16104897851443,432.6034789504125,-1047.7892176396736
218.688,-228.4,244.4,305.4,-10.27,-8.78,8.87,0.037,1.776,16.16286484507001,15.162864845070011,452.9537283211167,-1131.0605418842815
218.69,-225.6,275.1,343.6,-8.2,-8.35,7.0,0.037,1.756,13.636806810980346,12.636806810980346,494.6072482283292,-1019.8533378438478
218.692,-223.3,282.9,373.1,-7.75,-6.63,6.48,0.036,1.882,12.08345149367514,11.08345149367514,518.7474433671939,-552.6117339167222
218.694,-225.6,300.2,388.4,-7.14,-6.5,6.11,0.037,1.924,11.426359875305872,10.426359875305872,540.2499051365025,-762.1436566900186
218.696,-210.9,306.0,409.5,-5.65,-4.93,5.04,0.037,1.9,9.034876866897523,8.034876866897523,552.9964376015455,-933.2985192491706
218.698,-214.6,308.8,417.1,-5.1,-3.92,4.22,0.037,2.016,7.693165798291364,6.693165798291364,561.5897167861962,-622.9472277242398
218.7,-208.2,322.4,439.0,-4.26,-3.62,3.4,0.038,2.062,6.543087956003648,5.543087956003648,583.1037643507372,-497.50438623078935
218.702,-203.9,324.5,447.6,-3.77,-3.21,2.83,0.037,2.195,5.703148253377252,4.703148253377252,589.2548005744204,-516.5730567259026
218.704,-210.5,335.5,460.2,-2.7,-2.51,2.54,0.038,2.044,4.476795729090171,3.4767957290901714,607.169284466861,-408.53279326038796
218.706,-205.3,330.8,471.3,-2.38,-2.61,2.02,0.038,2.111,4.0690170803278765,3.0690170803278765,611.310412147544,-162.62627429085398
218.708,-210.9,333.2,476.8,-2.16,-2.5,1.93,0.036,2.223,3.826290631930617,2.826290631930617,618.7400827488066,-223.05262691967266
218.71,-214.0,334.2,485.9,-1.73,-2.16,1.56,0.036,2.19,3.1768065726449257,2.1768065726449257,627.3630926345603,-215.58935857466201
218.712,-211.6,331.9,490.7,-1.5,-2.07,1.5,0.036,2.277,2.963933197627774,1.963933197627774,629.0617298803036,-142.56428235367605
218.714,-217.9,335.6,499.8,-1.16,-1.99,1.22,0.036,2.407,2.606549443229497,1.6065494432294969,640.2404314005794,-170.12320270992672
218.716,-211.3,328.9,506.3,-0.74,-1.92,0.99,0.038,2.413,2.283440386784818,1.283440386784818,639.658182156689,-167.5596294464498
218.718,-212.1,330.8,510.1,-0.66,-1.64,0.79,0.037,2.451,1.936310925445601,0.936310925445601,643.907648657787,-163.47514361181194
218.72,-210.7,323.3,515.7,-0.52,-1.41,0.63,0.037,2.513,1.6295398123396678,0.6295398123396678,644.0992702992296,-133.53351161095708
218.722,-209.2,322.7,519.6,-0.56,-1.18,0.51,0.038,2.377,1.4021768789992224,0.4021768789992224,646.439548604508,-45.195430872265575
218.724,-211.7,321.3,525.6,-0.69,-1.18,0.48,0.037,2.501,1.4487580888471339,0.44875808884713386,651.3877032919796,-4.486059897641482
218.726,-211.4,317.7,528.8,-0.76,-1.07,0.44,0.037,2.583,1.3842326394071194,0.3842326394071194,652.1140161045458,-62.585617029993365
218.728,-212.6,316.5,532.9,-0.81,-0.76,0.45,0.037,2.594,1.198415620725965,0.19841562072596508,655.2506543300815,-91.6823646852946
218.73,-212.8,310.0,536.5,-0.79,-0.46,0.36,0.037,2.618,0.982496819333274,0.01750318066672596,655.1458539897814,-32.117345654123625
218.732,-212.6,308.8,538.5,-0.8,-0.27,0.39,0.037,2.746,0.9300537618869138,0.0699462381130862,656.1542882584857,7.098390939676399
218.734,-214.9,303.0,541.5,-0.99,-0.07,0.33,0.037,2.67,1.0458967444255671,0.045896744425567126,656.6683028744421,-10.347116226966733
218.736,-213.2,301.2,542.9,-0.91,0.0,0.34,0.038,2.64,0.9714422267947797,0.02855777320522035,656.4419928676105,13.23433602521136
218.738,-215.1,296.5,545.1,-0.86,0.14,0.23,0.038,2.434,0.9011659114724657,0.09883408852753428,656.7452093468212,20.29034305804818
218.74,-214.9,293.9,546.3,-0.83,0.19,0.26,0.037,2.334,0.8902808545621994,0.10971914543780059,656.5081187616798,20.779864506207215
218.742,-214.8,289.2,547.8,-0.72,0.32,0.22,0.038,2.279,0.8180464534487024,0.18195354655129758,655.637491301405,15.055153946412908
218.744,-215.8,284.1,549.0,-0.65,0.44,0.27,0.037,2.461,0.8300602387778854,0.16993976122211463,654.7392228971776,-18.56348609977791
218.746,-215.9,281.5,549.5,-0.68,0.53,0.23,0.037,2.566,0.8923003978481686,0.10769960215183139,654.0682762525637,-2.215668765747033
218.748,-216.7,277.1,550.0,-0.92,0.69,0.16,0.037,2.694,1.1610770861575042,0.16107708615750416,652.8731117146731,36.21444544074234
218.75,-217.0,273.4,549.9,-0.98,0.78,0.01,0.038,2.818,1.2525573839150046,0.2525573839150046,651.3267766643714,102.04756470349756
218.752,-216.1,268.7,549.3,-1.29,0.89,-0.08,0.037,2.765,1.5692673449734433,0.5692673449734433,648.559472986094,280.09859111127275
218.754,-215.8,261.4,546.7,-1.92,1.37,-0.26,0.037,2.862,2.372951748350564,1.3729517483505642,643.2577166268587,287.17286198842555
218.756,-215.4,258.0,544.7,-2.16,1.61,-0.36,0.038,2.919,2.7179587929179503,1.7179587929179503,640.0462873886544,242.1848600624415
218.758,-214.4,247.7,538.4,-2.62,2.0,-0.55,0.038,3.04,3.3416911886049556,2.3416911886049556,630.2358368103165,239.04854267239375
218.76,-213.7,244.0,535.5,-2.84,2.27,-0.53,0.038,3.475,3.6741529636094357,2.6741529636094357,626.0702356764774,186.49329529485806
218.762,-212.6,235.6,528.2,-3.0,2.63,-0.89,0.042,3.697,4.087664369783801,3.087664369783801,616.1991236605259,202.97022986272032
218.764,-211.1,230.9,524.3,-3.15,3.02,-1.04,0.038,3.843,4.486033883064193,3.4860338830641933,610.5477131232251,203.53790505918437
218.766,-207.2,221.1,514.0,-3.29,3.46,-1.11,0.038,3.888,4.9018159900183935,3.9018159900183935,596.6682914316798,217.28996439923003
218.768,-205.0,210.8,503.9,-3.39,3.88,-1.46,0.038,3.964,5.355193740659622,4.355193740659622,583.4182462007851,180.53542279612907
218.77,-202.9,206.7,498.6,-3.8,3.92,-1.35,0.038,4.067,5.623957681206358,4.623957681206358,576.6240196176361,451.51752857442966
218.772,-202.0,199.3,483.1,-4.66,5.2,-1.59,0.037,4.19,7.161263854935105,6.161263854935105,560.276806587601,509.9470348081936
218.774,-199.9,194.8,475.0,-5.03,5.61,-1.4,0.038,4.344,7.663745820419673,6.663745820419673,550.9374283891048,237.4075134680345
218.776,-198.2,185.3,460.5,-5.21,6.04,-1.47,0.038,4.445,8.110893908811777,7.110893908811777,534.4900186158765,90.25863759998674
218.778,-195.3,180.7,454.7,-5.27,5.89,-1.39,0.038,4.564,8.024780370826356,7.024780370826356,526.8269829839774,-109.83727098458303
218.78,-196.0,172.1,439.2,-5.22,5.49,-1.21,0.037,4.672,7.671544824870673,6.671544824870673,510.8141051302323,-460.7703937947333
218.782,-192.4,162.1,413.0,-4.93,3.71,-0.38,0.038,4.669,6.1816987956386225,5.1816987956386225,483.5940136105905,9.574882894488155
218.784,-196.5,158.6,404.4,-5.15,5.66,-0.94,0.038,4.659,7.709844356405648,6.709844356405648,476.76573912142635,358.0507409174893
218.786,-188.5,154.4,402.3,-4.47,5.91,-1.75,0.038,4.769,7.613901759282162,6.613901759282162,470.33700683658736,-270.92290662438677
218.788,-189.9,149.6,388.8,-4.57,4.61,-1.33,0.038,4.921,6.626152729902926,5.626152729902926,457.82923672478586,207.29752287443034
218.79,-197.9,139.2,367.9,-4.39,6.96,-1.89,0.038,4.783,8.443091850738094,7.443091850738094,440.33107998414096,153.06985520539638
218.792,-196.7,127.3,348.0,-3.87,5.84,-1.82,0.038,4.878,7.238432150680145,6.238432150680145,419.5237537970883,-130.0849509061768
218.794,-200.6,122.2,340.0,-5.2,5.64,-1.98,0.038,4.675,7.922752047110903,6.922752047110903,413.2471415509126,-77.21626616489311
218.796,-205.0,113.9,321.8,-3.8,5.42,-2.05,0.037,4.388,6.929567086045131,5.929567086045131,398.187706992569,394.9500603923973
218.798,-211.2,109.5,301.1,-3.62,8.65,-1.54,0.038,4.185,9.502552288727488,8.502552288727488,383.74066763896684,239.3270218250018
218.8,-204.1,87.7,286.0,-4.54,5.74,-2.94,0.038,4.211,7.886875173349709,6.886875173349709,362.13823327563745,-517.6620228177151
218.802,-231.7,83.1,272.8,-4.02,5.98,-1.82,0.038,4.287,7.4319041974449584,6.4319041974449584,367.4375321057989,42.70885490038745
218.804,-194.6,87.2,255.5,-4.29,6.35,-2.49,0.038,4.398,8.057710592966218,7.0577105929662185,332.79610875128935,206.74094092966334
218.806,-243.2,68.1,235.9,-4.34,6.73,-2.02,0.038,4.514,8.25886796116756,7.25886796116756,345.5903065770219,123.18345998243694
218.808,-214.3,74.0,220.7,-4.29,7.08,-2.14,0.038,4.517,8.550444432893533,7.550444432893533,316.400031605561,209.14811124736366
218.81,-225.8,49.7,199.7,-4.67,7.52,-2.09,0.038,4.593,9.095460406158667,8.095460406158667,305.50911606693506,166.97399543330926
218.812,-236.2,51.7,184.0,-4.89,7.44,-2.39,0.038,4.36,9.218340414629958,8.218340414629958,303.8409616888414,-136.05956782369208
218.814,-205.8,39.1,160.8,-4.61,6.88,-2.13,0.037,4.449,8.551222134876394,7.551222134876394,264.08159723842937,-118.5913365150866
218.816,-229.8,29.7,149.2,-4.61,7.13,-2.09,0.037,4.536,8.743975068582937,7.743975068582937,275.5916725882696,183.2785341241879
218.818,-212.5,33.0,121.6,-4.47,7.84,-2.18,0.038,4.575,9.284336271376645,8.284336271376645,247.04616977399183,-440.52821321430315
218.82,-231.7,12.0,103.0,-4.54,4.72,-2.42,0.037,4.59,6.9818622157702315,5.9818622157702315,253.84619358974047,-718.7225293719805
218.822,-237.0,19.0,89.7,-3.64,5.17,-1.05,0.037,4.716,6.409446153920009,5.409446153920009,254.11825987126545,411.3274936147477
218.824,-212.4,0.8,67.9,-3.38,7.29,-3.14,0.038,4.734,8.627172190237077,7.6271721902370775,222.99060518326777,-146.9170187723439
218.826,-244.6,-6.1,61.1,-3.09,4.65,-1.65,0.037,4.644,5.821778078903386,4.821778078903386,252.18957155283007,-635.1450922285032
218.828,-218.1,1.8,40.3,-2.48,5.19,-1.99,0.037,4.369,6.086591821372615,5.086591821372615,221.79932371402757,-443.5619919567946
218.83,-250.5,-13.6,26.3,-2.3,3.3,-0.45,0.037,4.029,4.047530111067736,3.0475301110677364,252.24373133935362,-561.6642315175988
218.832,-244.4,0.1,20.7,-1.95,3.15,-1.01,0.038,0.0,3.839934895281429,2.839934895281429,245.27507007439627,-148.8537043777576
218.834,-226.6,-25.7,7.7,-1.75,2.95,-0.39,0.037,0.0,3.452115293555533,2.452115293555533,228.18268996573775,-291.9361955696628
218.836,-250.1,-16.3,0.7,-1.63,2.06,-0.49,0.037,0.0,2.672190112997202,1.6721901129972019,250.6315822078295,12.231852073036066
218.838,-216.2,-23.1,-9.3,-1.4,3.18,-0.43,0.037,0.0,3.501042701824701,2.501042701824701,217.62936382758645,-26.813366645318695
218.84,-229.4,-29.9,-12.5,-1.33,2.16,-0.38,0.037,0.0,2.5649366463910956,1.5649366463910956,231.67783666117052,-281.93319421028076
218.842,-226.0,-14.0,-20.1,-1.11,2.09,-0.18,0.037,0.0,2.3733099249781935,1.3733099249781935,227.32357994717574,-142.73014957880963
218.844,-225.5,-30.6,-30.7,-1.12,1.61,-0.36,0.037,0.0,1.9940160480798546,0.9940160480798546,229.6281777134505,-54.14986672611582
218.846,-229.1,-18.4,-32.4,-1.17,1.81,-0.08,0.037,0.0,2.156710458081937,1.1567104580819372,232.11016780830604,296.9400463510474
218.848,-209.9,-32.9,-42.7,-1.46,2.8,-0.39,0.037,0.0,3.1817762334897153,2.1817762334897153,216.71112108057582,253.46432860080932
218.85,-213.7,-29.5,-45.4,-1.65,2.7,-0.2,0.037,0.0,3.170567772497538,2.170567772497538,220.4520355995834,99.35340474296515
218.852,-202.4,-26.1,-55.8,-1.91,3.01,-0.32,0.038,0.0,3.579189852466616,2.579189852466616,211.5670342940979,296.0183574271339
218.854,-197.1,-35.0,-62.7,-2.48,3.54,-0.53,0.037,0.0,4.354641202211727,3.3546412022117273,209.77297252029393,799.7102087533076
218.856,-198.8,-23.5,-83.5,-3.23,5.92,-0.68,0.038,0.0,6.778030687448973,5.778030687448973,216.90076071789144,184.91979117207006
218.858,-181.7,-34.1,-91.6,-2.81,4.24,0.28,0.037,0.0,5.094320366839918,4.094320366839918,206.3207696767342,-446.6144472611469
218.86,-189.4,-27.8,-99.3,-2.95,4.02,0.23,0.037,0.0,4.991572898395855,3.991572898395855,215.6517794964836,331.1570363019338
218.862,-177.8,-30.6,-125.0,-3.7,5.23,0.4,0.037,0.0,6.418948512022822,5.418948512022822,219.4862182461578,799.4312489524658
218.864,-177.1,-28.1,-139.2,-4.89,6.55,0.5,0.037,0.0,8.18929789420314,7.18929789420314,227.00365635821814,2159.4477106974073
218.866,-174.2,-2.6,-189.3,-6.86,12.93,3.53,0.038,0.0,15.056739354853693,14.056739354853693,257.2681286129318,1955.5088979335087
218.868,-146.7,28.1,-225.1,-4.38,13.22,7.9,0.037,0.0,16.01133348600297,15.011333486002972,270.1490514512313,-814.5768138909548
218.87,-145.5,30.9,-221.9,-3.06,10.05,5.37,0.038,0.0,11.798432099224033,10.798432099224033,267.14166653668985,-2959.4165084831434
218.872,-114.5,3.6,-223.9,-1.75,0.77,3.71,0.037,0.0,4.173667452013876,3.173667452013876,251.5043140783076,-2665.9378818481746
218.874,-120.8,17.4,-241.2,-0.83,0.69,0.35,0.037,0.0,1.1346805717910216,0.13468057179102155,270.3198845812124,-117.84271688516958
218.876,-117.0,28.2,-266.1,-2.25,2.58,1.41,0.038,0.0,3.702296584553971,2.702296584553971,292.0504237285062,1633.476173855855
218.878,-123.8,46.4,-294.6,-2.78,6.22,3.52,0.037,0.0,7.6685852671793375,6.6685852671793375,322.9064260741802,1206.1123927454637
218.88,-108.3,56.6,-306.1,-1.53,7.86,2.93,0.038,0.0,8.526746155480414,7.526746155480414,329.5901394156082,-1318.5594392177052
218.882,-109.9,42.2,-287.0,-1.52,1.48,1.11,0.037,0.0,2.394347510283334,1.394347510283334,310.2061411384372,-1787.938811590891
218.884,-105.2,57.6,-296.7,-0.28,1.21,-0.59,0.037,0.0,1.3749909090608563,0.3749909090608563,320.0245146859846,-339.24877778922854
218.886,-112.4,57.8,-307.7,0.2,-1.0,0.19,0.037,0.0,1.0373523991392704,0.037352399139270354,332.6467946636492,-13.029297437453863
218.888,-110.8,68.0,-314.8,0.54,-0.15,-0.38,0.037,0.0,0.677126280689208,0.322873719310792,340.58725754202845,82.64686928391592
218.89,-109.0,65.8,-320.5,0.63,-0.01,0.05,0.036,0.0,0.6320601237224194,0.3679398762775806,344.8635817247162,48.1411557761931
218.892,-109.0,67.1,-319.5,0.46,-0.06,-0.14,0.037,0.0,0.48456165758342873,0.5154383424165713,344.18550230943777,-22.64348672068371
218.894,-109.9,69.7,-319.9,0.43,0.58,-0.03,0.037,0.0,0.7226340706055867,0.2773659293944133,345.35794474718546,55.709152756958304
218.896,-110.3,72.7,-321.2,0.19,0.18,0.0,0.037,0.0,0.261725046566048,0.738274953433952,347.30508202443565,-55.49556340193137
218.898,-111.5,75.0,-321.6,-0.07,0.93,0.15,0.037,0.0,0.9446163242290492,0.055383675770950824,348.54527682928085,-102.66469309814018
218.9,-117.8,74.4,-323.8,0.2,0.64,0.05,0.037,0.0,0.6723838189605695,0.32761618103943047,352.5033900546206,164.6086409517799
218.902,-115.4,77.3,-323.1,0.23,0.11,0.13,0.037,0.0,0.2861817604250837,0.7138182395749163,351.69028988585967,10.437304488486902
218.904,-121.4,76.5,-324.9,0.29,0.56,0.0,0.037,0.0,0.6306346010171024,0.36936539898289755,355.17632240902543,-39.58511374800443
218.906,-117.8,81.8,-325.7,0.36,0.14,0.22,0.037,0.0,0.44452221541785736,0.5554777845821426,355.87718387106526,10.073928821665405
218.908,-119.7,80.3,-325.6,0.42,0.4,0.11,0.037,0.0,0.5903388857258177,0.4096611142741823,356.07799707367485,-18.122105693462075
218.91,-119.6,82.7,-326.1,0.47,0.08,0.2,0.036,0.0,0.5170106381884225,0.4829893618115775,357.049940484521,22.6597439448564
218.912,-118.7,83.4,-326.0,0.47,0.12,0.12,0.038,0.0,0.4996999099459594,0.5003000900540406,356.8210335728543,-5.2371170162316645
218.914,-121.4,83.7,-326.4,0.49,0.13,0.18,0.037,0.0,0.5379591062525106,0.46204089374748936,358.16282610008534,-6.699488324584252
218.916,-120.9,85.8,-326.7,0.5,0.04,0.16,0.037,0.0,0.5264978632435273,0.4735021367564727,358.7636269188949,-5.532543086250385
218.918,-122.4,85.3,-326.8,0.5,0.21,0.14,0.038,0.0,0.5600892785976178,0.4399107214023822,359.2437751722359,0.02374392860234309
218.92,-122.7,88.2,-327.2,0.51,0.07,0.11,0.037,0.0,0.5264028875300742,0.47359711246992575,360.40861532432876,-2.3021336252316758
218.922,-123.2,88.0,-327.1,0.54,0.17,0.06,0.037,0.0,0.5692978130996114,0.43070218690038864,360.43952336002224,-4.322050308142678
218.924,-124.3,89.8,-327.3,0.54,0.06,0.02,0.037,0.0,0.5436910887627275,0.45630891123727246,361.4413092052429,3.3775209588742143
218.926,-124.3,90.3,-327.3,0.55,0.08,0.0,0.036,0.0,0.5557877292636102,0.4442122707363898,361.56585845458363,-6.840143162015181
218.928,-124.5,91.3,-327.2,0.56,0.1,-0.05,0.037,0.0,0.5710516614107695,0.42894833858923054,361.79521832108287,-0.022488780970306266
218.93,-124.8,92.5,-327.3,0.55,0.07,-0.04,0.037,0.0,0.5558776843874919,0.44412231561250815,362.2934998036813,-4.100116074728433
218.932,-124.5,93.7,-327.0,0.57,0.11,-0.09,0.037,0.0,0.5874521257089806,0.41254787429101936,362.2277460383177,-6.374997440761987
218.934,-125.3,96.0,-327.0,0.56,0.1,-0.12,0.038,0.0,0.5813776741499453,0.41862232585005466,363.1047920366791,-1.8607057501044437
218.936,-125.2,96.6,-326.7,0.57,0.13,-0.11,0.041,0.0,0.5948949487094339,0.40510505129056606,362.959350341054,-2.747613658661919
218.938,-126.6,98.2,-326.4,0.57,0.08,-0.14,0.037,0.0,0.5923681287847954,0.4076318712152046,363.60385036465163,4.198652849380224
218.94,-126.9,99.6,-326.0,0.55,0.11,-0.14,0.037,0.0,0.5781003373117853,0.42189966268821466,363.73035342132226,1.4206307574657586
218.942,-127.4,100.4,-325.7,0.56,0.09,-0.15,0.037,0.0,0.5866856057549052,0.41331439424509475,363.85630405422415,-3.2289342299181385
218.944,-127.6,102.8,-325.5,0.57,0.1,-0.12,0.037,0.0,0.5910160742314883,0.4089839257685117,364.41713735772635,-3.6199822131528236
218.946,-127.7,102.7,-325.0,0.58,0.09,-0.13,0.038,0.0,0.6011655346075655,0.3988344653924345,363.9774443561029,2.108901921566911
218.948,-127.6,105.5,-325.0,0.57,0.08,-0.09,0.038,0.0,0.5825804665451804,0.41741953345481964,364.74238854292764,2.1993514555968545
218.95,-128.1,105.6,-324.5,0.58,0.08,-0.09,0.037,0.0,0.5923681287847954,0.4076318712152046,364.5013305874205,6.13705235311555
218.952,-128.2,107.7,-324.2,0.55,0.08,-0.05,0.037,0.0,0.5580322571321483,0.4419677428678517,364.88377601641866,9.979759026819863
218.954,-128.8,108.3,-323.8,0.54,0.1,-0.06,0.037,0.0,0.5524490926773253,0.44755090732267466,364.91748382339813,10.207058873308753
218.956,-128.9,109.5,-323.6,0.49,0.15,-0.07,0.035,0.0,0.51720402163943,0.48279597836057,365.1334276672022,9.708612785503874
218.958,-129.6,110.8,-323.2,0.51,0.06,-0.01,0.037,0.0,0.5136146415358502,0.48638535846414976,365.41899239092646,2.612410816645749
218.96,-129.3,111.7,-322.9,0.5,0.08,-0.02,0.037,0.0,0.5067543783727971,0.49324562162720287,365.32148855494387,16.65617719105427
218.962,-129.2,112.8,-323.1,0.42,0.15,-0.03,0.037,0.0,0.4469899327725402,0.5530100672274598,365.8006150896961,29.960883982502466
218.964,-129.5,113.5,-323.0,0.35,0.16,-0.04,0.037,0.0,0.386910842443062,0.6130891575569379,366.03483440787437,7.284571114219375
218.966,-129.6,114.6,-323.6,0.19,0.37,-0.04,0.037,0.0,0.41785164831552357,0.5821483516844764,366.94179374936294,-50.007595298133694
218.968,-130.5,115.4,-324.6,0.09,0.58,0.0,0.037,0.0,0.5869412236331675,0.4130587763668325,368.39187016002404,-27.99457337435092
218.97,-129.4,117.7,-327.8,-0.09,1.42,0.37,0.037,0.0,1.4701700581905481,0.47017005819054813,371.5514634609855,-77.72237384411359
218.972,-127.0,120.7,-327.5,-0.11,0.64,0.62,0.037,0.0,0.8978307190111062,0.10216928098889377,371.42124333430365,-73.36403917376349
218.974,-127.1,122.5,-328.6,0.21,0.36,0.71,0.036,0.0,0.8232860985101108,0.1767139014898892,373.0128952194549,108.18752020968608
218.976,-126.9,125.8,-329.9,0.29,0.19,0.31,0.037,0.0,0.4650806381693394,0.5349193618306606,375.1843013773364,84.21765955697249
218.978,-124.3,127.5,-329.9,0.37,0.06,0.31,0.037,0.0,0.48641546028061233,0.5135845397193877,374.8876498365877,11.538359214410235
218.98,-124.4,130.1,-329.5,0.35,0.01,0.23,0.036,0.0,0.4189272013130682,0.5810727986869317,375.46187556128785,5.926512057969461
218.982,-123.9,132.4,-328.9,0.36,0.02,0.29,0.037,0.0,0.46270941205037097,0.537290587949629,375.5744666507562,18.890376761229902
218.984,-123.2,134.0,-328.6,0.27,-0.03,0.21,0.037,0.0,0.3433656942677879,0.6566343057322122,375.64903833232427,5.0541185626404115
218.986,-122.8,136.9,-327.3,0.31,-0.06,0.31,0.038,0.0,0.44249293779675175,0.5575070622032483,375.4287415742167,-4.262682888407255
218.988,-122.0,138.0,-326.9,0.31,-0.13,0.13,0.037,0.0,0.360416425818802,0.6395835741811979,375.2220809067611,0.3961960239430198
218.99,-121.9,140.1,-325.9,0.42,-0.06,0.12,0.037,0.0,0.440908153700972,0.559091846299028,375.09789388904863,-23.391488173276144
218.992,-121.4,141.3,-325.1,0.44,-0.1,0.05,0.037,0.0,0.45398237851264667,0.5460176214873533,374.6914197042681,-18.85626800888174
218.994,-121.0,143.1,-323.6,0.51,-0.07,0.04,0.037,0.0,0.5163332257370234,0.48366677426297655,373.94594529156217,-15.974479134002564
218.996,-120.4,144.8,-322.3,0.51,-0.09,0.0,0.037,0.0,0.517880295048962,0.48211970495103795,373.28339100474324,11.397283475057193
218.998,-120.1,145.6,-321.9,0.46,-0.1,0.0,0.037,0.0,0.4707440918375928,0.5292559081624072,373.15275692402435,19.89703875828343
219.0,-120.2,146.9,-319.4,0.27,-0.34,-0.06,0.037,0.0,0.4382921400162225,0.5617078599837775,371.54274316692016,5.158248610104607
219.002,-119.9,147.6,-318.6,0.21,-0.39,-0.08,0.037,0.0,0.45011109739707594,0.5498889026029241,371.0360225099445,-28.720131855728795
219.004,-120.0,148.2,-316.2,0.1,-0.52,-0.16,0.037,0.0,0.5531726674375733,0.4468273325624267,369.25015910626223,-63.185059558768444
219.006,-119.1,147.6,-313.5,0.3,-0.58,-0.26,0.037,0.0,0.7028513356322231,0.29714866436777687,366.4052674293862,-98.49351660770864
219.008,-116.4,147.6,-308.5,0.11,-0.92,-0.5,0.037,0.0,1.052853266129711,0.052853266129710974,361.2574843515356,-29.80480523634749
219.01,-118.1,147.0,-307.0,-0.01,-0.66,-0.49,0.037,0.0,0.8220705565825843,0.17792944341741568,360.2854562704412,15.145080875266004
219.012,-114.6,147.9,-305.9,-0.1,-0.68,-0.56,0.037,0.0,0.8865664103720602,0.11343358962793981,358.5838535126756,-17.873431135794014
219.014,-114.9,145.7,-302.1,-0.15,-0.76,-0.79,0.037,0.0,1.1064357188738982,0.10643571887389824,354.53477967612713,4.506411291570373
219.016,-113.8,144.8,-300.0,-0.11,-0.75,-0.84,0.037,0.0,1.1314592347937242,0.13145923479372423,352.01914720651206,-2.0069450204197317
219.018,-109.8,142.2,-295.6,-0.01,-0.6,-0.92,0.037,0.0,1.0984079387914127,0.09840793879141274,345.9136308386821,58.58709134420993
219.02,-108.7,143.6,-295.1,0.22,-0.27,-0.53,0.037,0.0,0.6341923998283171,0.3658076001716829,345.7176015189276,81.47963565535207
219.022,-105.9,144.1,-296.0,0.24,-0.23,-0.47,0.038,0.0,0.5756735185849702,0.4243264814150298,345.8259967093278,51.36834440575474
219.024,-106.6,142.4,-293.2,0.31,-0.06,-0.29,0.037,0.0,0.42871902220452035,0.5712809777954797,342.93958651634256,1.4841843137943158
219.026,-104.3,143.1,-292.4,0.26,-0.19,-0.47,0.037,0.0,0.5697367813297646,0.4302632186702354,341.83893868311725,-7.657085226553136
219.028,-102.7,141.6,-291.3,0.27,-0.15,-0.34,0.037,0.0,0.4593473631142341,0.5406526368857659,339.7845493838706,10.525135750371263
219.03,-102.1,141.8,-290.4,0.28,-0.08,-0.44,0.036,0.0,0.5276362383309168,0.4723637616690832,338.9156384706967,-23.0489815527082
219.032,-98.2,141.1,-288.8,0.24,-0.21,-0.45,0.037,0.0,0.5515432893255071,0.4484567106744929,336.0920855955998,-32.901437656140246
219.034,-96.4,140.3,-286.7,0.15,-0.2,-0.61,0.037,0.0,0.6592419889539803,0.34075801104601966,333.42756334772326,-62.50442194216335
219.036,-93.9,139.7,-285.9,0.09,-0.38,-0.7,0.037,0.0,0.8015609770940698,0.19843902290593018,331.771171140592,-84.2163966321791
219.038,-92.2,137.1,-283.3,-0.03,-0.5,-0.87,0.038,0.0,1.0038924245156948,0.0038924245156948256,327.95752773796795,-22.2336572598648
219.04,-91.0,136.5,-281.8,-0.06,-0.57,-0.95,0.037,0.0,1.1095043938624127,0.10950439386241273,326.0743626843423,94.04500933712957
219.042,-88.6,132.4,-278.4,-0.21,-0.82,-1.09,0.037,0.0,1.3800724618656806,0.38007246186568056,320.758912580773,113.07236164094971
219.044,-88.2,131.0,-276.1,-0.34,-0.94,-1.2,0.036,0.0,1.561793840428371,0.5617938404283711,318.0745981684171,195.04553819126693
219.046,-87.3,125.4,-269.3,-0.53,-1.43,-1.53,0.037,0.0,2.1602546146230077,1.1602546146230077,309.6270982972905,278.1040808358522
219.048,-88.9,118.4,-258.4,-0.75,-1.83,-1.8,0.037,0.0,2.6742101637679863,1.6742101637679863,297.8125752885529,111.57850274552459
219.05,-90.3,115.5,-254.0,-0.75,-1.79,-1.74,0.037,0.0,2.606568625607237,1.606568625607237,293.2751949960992,70.64043115827843
219.052,-92.3,113.5,-251.7,-0.85,-2.1,-1.9,0.037,0.0,2.9567718883945036,1.9567718883945036,291.1261410454238,97.17357527187664
219.054,-93.6,113.2,-251.7,-0.84,-2.14,-1.92,0.037,0.0,2.995262926689408,1.9952629266894082,291.4242440154902,-6.684439725079642
219.056,-94.5,107.0,-246.3,-0.97,-1.81,-2.09,0.037,0.0,2.9300341294940573,1.9300341294940573,284.68041731035873,265.88557906389923
219.058,-93.8,93.7,-231.5,-1.33,-2.45,-2.95,0.037,0.0,4.058805242925558,3.0588052429255583,266.7777726873062,457.2340868539215
219.06,-91.5,84.8,-222.1,-1.49,-2.81,-3.54,0.038,0.0,4.75897047689939,3.75897047689939,254.73849336132926,264.00408927158844
219.062,-86.9,72.7,-212.8,-1.89,-3.02,-3.67,0.037,0.0,5.114821600016954,4.114821600016954,241.082434034502,73.47499860538323
219.064,-86.0,72.2,-213.9,-2.09,-2.95,-3.53,0.037,0.0,5.052870471326175,4.052870471326175,241.58238760307012,54.65032897325159
